"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Model_ID","Carryover_Model","Efficacy_Model","Nmax","N_s1","N_s2","n_eval","Cycle_Max","Arrival_Rate","T_assess","True_MTD","True_OBD","Target_Toxicity","Utility_Type","Lambda_T","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","Early_Stop_pct","ntrial"
5,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.17,0.2,0.207423414629365,0.220377039860571,44.9256858064597,0.116165086284994,22.6,27.8,8.235,6.178,3.352,29.157,19.149,1115.47639196044,5.1,1000
5,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.3,0.4,0.30155754400944,0.389115776054,51.2846448028624,0.116165086284994,49.5,42.4,9.018,7.272,2.779,29.157,19.149,1115.47639196044,5.1,1000
5,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.5,0.42,0.348940015201632,0.445423795883662,52.7678271449544,0.116165086284994,17.8,6.8,3.324,2.945,0.867,29.157,19.149,1115.47639196044,5.1,1000
5,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.62,0.45,0.444674041586168,0.485702312901253,51.3551771106284,0.116165086284994,2.7,0.5,0.876,0.808,0.193,29.157,19.149,1115.47639196044,5.1,1000
6,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.05,0.05,0.0602048730741878,0.126447337144762,45.1786453057182,0.116578153028104,0.8,17.2,4.923,3.305,1.752,29.832,18.467,1123.73493583718,1.4,1000
6,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.1,0.08,0.0879198474707983,0.145252679185738,45.1983668523124,0.116578153028104,2.3,10,5.034,3.835,2.429,29.832,18.467,1123.73493583718,1.4,1000
6,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.12,0.12,0.153664550059732,0.173382224868389,44.256351489714,0.116578153028104,8.9,8.9,5.526,4.106,2.324,29.832,18.467,1123.73493583718,1.4,1000
6,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.15,0.15,0.191573795395585,0.220854275111155,45.5883046908459,0.116578153028104,20.2,8.9,5.358,4.059,2.264,29.832,18.467,1123.73493583718,1.4,1000
6,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.3,0.5,0.277392105535381,0.4678338304892,56.9743456079368,0.116578153028104,67.8,53.5,8.991,7.21,2.596,29.832,18.467,1123.73493583718,1.4,1000
7,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.3,0.05,0.33325246106591,0.0819383369943271,31.5862017770232,0.124877442791868,58.5,18.6,11.532,7.748,4.011,19.482,12.359,710.610670238794,67.3,1000
7,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.35,0.06,0.386609451608775,0.266745284441965,40.5403390021669,0.124877442791868,17.2,8.8,4.584,3.543,1.856,19.482,12.359,710.610670238794,67.3,1000
7,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.4,0.07,0.481514957145951,0.383131961742093,43.7273194186875,0.124877442791868,8.6,0.9,2.172,1.684,0.811,19.482,12.359,710.610670238794,67.3,1000
7,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.45,0.08,0.525148226119683,0.448638233767296,45.9123649812505,0.124877442791868,4.1,0.1,0.915,0.718,0.352,19.482,12.359,710.610670238794,67.3,1000
7,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.5,0.09,0.607390391640828,0.484307216701376,44.7628173364494,0.124877442791868,0.6,0,0.279,0.221,0.093,19.482,12.359,710.610670238794,67.3,1000
8,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.02,0.2,0.0392904401594843,0.190026037465035,49.8299446415227,0.123350625557299,0.4,31.4,7.347,5.149,2.66,29.997,17.912,1080.03414757293,0.1,1000
8,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.06,0.2,0.060150738032628,0.196459776984455,49.3815570977622,0.123350625557299,1.7,24.3,6.957,5.269,3.032,29.997,17.912,1080.03414757293,0.1,1000
8,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.09,0.2,0.11281335188788,0.211122517515447,48.1548169754116,0.123350625557299,5,19.3,5.859,4.525,2.451,29.997,17.912,1080.03414757293,0.1,1000
8,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.14,0.2,0.144732291075755,0.224590538172105,47.6861406472961,0.123350625557299,11.7,15.1,5.514,4.317,2.295,29.997,17.912,1080.03414757293,0.1,1000
8,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.26,0.2,0.220286788991197,0.270684751695066,47.4296135420561,0.123350625557299,81.2,9.8,4.32,3.451,1.647,29.997,17.912,1080.03414757293,0.1,1000
9,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.07,0.05,0.134397408177288,0.11998129079421,41.8229811205611,0.119330151114722,2.3,11,5.37,3.604,1.912,29.562,18.768,1102.63965162177,2.9,1000
9,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.14,0.25,0.177958760879193,0.230716873352235,46.7246619659664,0.119330151114722,15.2,50.2,11.082,8.128,4.487,29.562,18.768,1102.63965162177,2.9,1000
9,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.31,0.25,0.267818437053057,0.264758287294547,45.1727597555506,0.119330151114722,44.7,25.9,7.986,6.257,2.726,29.562,18.768,1102.63965162177,2.9,1000
9,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.41,0.25,0.314173660358336,0.360902360870934,49.0871952379226,0.119330151114722,27.6,8.8,3.753,3.122,1.264,29.562,18.768,1102.63965162177,2.9,1000
9,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.52,0.25,0.409734026678148,0.431999190144731,49.5305903415579,0.119330151114722,10.1,1.2,1.371,1.206,0.405,29.562,18.768,1102.63965162177,2.9,1000
10,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.01,0.05,0.0290782307128735,0.145240917761287,47.5513258371623,0.119569238192351,0,1.3,3.426,2.382,1.103,30,19.527,1201.29316809362,0,1000
10,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.02,0.08,0.0463192759016355,0.163585884959244,47.9623820614892,0.119569238192351,0,1.8,3.48,2.798,1.8,30,19.527,1201.29316809362,0,1000
10,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.05,0.2,0.0922126621357395,0.229229557425571,50.0652669601047,0.119569238192351,0.7,4.8,4.479,3.511,1.862,30,19.527,1201.29316809362,0,1000
10,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.1,0.5,0.121169238979237,0.428022208045714,60.8345629235734,0.119569238192351,4.3,56,10.644,8.448,3.507,30,19.527,1201.29316809362,0,1000
10,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.25,0.5,0.192073653881054,0.439050388336992,58.6600771449774,0.119569238192351,95,36.1,7.971,6.563,2.201,30,19.527,1201.29316809362,0,1000
11,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.11,0.1,0.160369345612221,0.13909026928793,41.930642332787,0.116165086284994,7,16.4,7.704,5.119,2.817,29.157,19.149,1115.47639196044,5.1,1000
11,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.17,0.2,0.207423414629365,0.220377039860571,44.9256858064597,0.116165086284994,22.6,27.8,8.235,6.178,3.352,29.157,19.149,1115.47639196044,5.1,1000
11,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.3,0.4,0.30155754400944,0.389115776054,51.2846448028624,0.116165086284994,49.5,42.4,9.018,7.272,2.779,29.157,19.149,1115.47639196044,5.1,1000
11,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.5,0.42,0.348940015201632,0.445423795883662,52.7678271449544,0.116165086284994,17.8,6.8,3.324,2.945,0.867,29.157,19.149,1115.47639196044,5.1,1000
11,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.62,0.45,0.444674041586168,0.485702312901253,51.3551771106284,0.116165086284994,2.7,0.5,0.876,0.808,0.193,29.157,19.149,1115.47639196044,5.1,1000
12,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.05,0.05,0.0602048730741878,0.126447337144762,45.1786453057182,0.116578153028104,0.8,17.2,4.923,3.305,1.752,29.832,18.467,1123.73493583718,1.4,1000
12,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.1,0.08,0.0879198474707983,0.145252679185738,45.1983668523124,0.116578153028104,2.3,10,5.034,3.835,2.429,29.832,18.467,1123.73493583718,1.4,1000
12,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.12,0.12,0.153664550059732,0.173382224868389,44.256351489714,0.116578153028104,8.9,8.9,5.526,4.106,2.324,29.832,18.467,1123.73493583718,1.4,1000
12,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.15,0.15,0.191573795395585,0.220854275111155,45.5883046908459,0.116578153028104,20.2,8.9,5.358,4.059,2.264,29.832,18.467,1123.73493583718,1.4,1000
12,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.3,0.5,0.277392105535381,0.4678338304892,56.9743456079368,0.116578153028104,67.8,53.5,8.991,7.21,2.596,29.832,18.467,1123.73493583718,1.4,1000
13,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.3,0.05,0.333006430475145,0.0818296061504464,31.589519150021,0.125422770185789,56.6,18.2,11.52,7.783,4.001,19.506,12.38,712.933895481201,67.3,1000
13,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.35,0.06,0.386427147867265,0.256449840213823,39.9299044981388,0.125422770185789,18.4,9.1,4.68,3.623,1.897,19.506,12.38,712.933895481201,67.3,1000
13,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.4,0.07,0.481449703542897,0.372179585029373,43.0727869600465,0.125422770185789,9,1.8,2.112,1.633,0.786,19.506,12.38,712.933895481201,67.3,1000
13,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.45,0.08,0.525133002446373,0.439986658308017,45.3938794006261,0.125422770185789,4.4,0.4,0.909,0.722,0.351,19.506,12.38,712.933895481201,67.3,1000
13,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.5,0.09,0.607455181107305,0.480779874457358,44.5485852231493,0.125422770185789,0.7,0,0.285,0.232,0.091,19.506,12.38,712.933895481201,67.3,1000
14,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.02,0.2,0.0398030939163416,0.192204170262764,49.9401264591122,0.117482197421798,0,29.2,7.059,5.011,2.514,29.997,17.973,1082.20374335625,0.1,1000
14,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.06,0.2,0.0608775797423288,0.194930796576617,49.2607446049039,0.117482197421798,0.2,22.6,6.789,5.189,2.915,29.997,17.973,1082.20374335625,0.1,1000
14,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.09,0.2,0.113953821913028,0.207386148053041,47.8850160066614,0.117482197421798,0.5,19.8,5.88,4.57,2.48,29.997,17.973,1082.20374335625,0.1,1000
14,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.14,0.2,0.146058789664222,0.210258695806076,46.7731701617957,0.117482197421798,10.7,15.5,5.685,4.442,2.341,29.997,17.973,1082.20374335625,0.1,1000
14,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.26,0.2,0.221914889360991,0.254043008213863,46.3659849183921,0.117482197421798,88.6,12.8,4.584,3.686,1.774,29.997,17.973,1082.20374335625,0.1,1000
15,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.07,0.05,0.13616425648775,0.121163067013194,41.8232137612816,0.119998929879923,2.2,10.1,5.133,3.493,1.793,29.553,18.777,1104.1705949236,2.7,1000
15,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.14,0.25,0.180044027492643,0.225796773003602,46.3460452805104,0.119998929879923,9.9,45.3,10.644,7.93,4.269,29.553,18.777,1104.1705949236,2.7,1000
15,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.31,0.25,0.270334328107174,0.246049202773107,43.9495790420995,0.119998929879923,38.1,26.7,7.878,6.205,2.701,29.553,18.777,1104.1705949236,2.7,1000
15,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.41,0.25,0.316814855770141,0.319455521950365,46.4947370862163,0.119998929879923,35.7,13.5,4.467,3.734,1.525,29.553,18.777,1104.1705949236,2.7,1000
15,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.52,0.25,0.412465290266071,0.426971239610251,49.1196627659723,0.119998929879923,14,1.6,1.431,1.252,0.488,29.553,18.777,1104.1705949236,2.7,1000
16,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.01,0.05,0.0282622153361541,0.145181049069158,47.5803743307033,0.122219784014187,0,1.1,3.426,2.386,1.108,30,19.489,1203.39818630575,0,1000
16,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.02,0.08,0.0450524670079688,0.162374172837161,47.9403516899109,0.122219784014187,0,1.1,3.447,2.769,1.788,30,19.489,1203.39818630575,0,1000
16,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.05,0.2,0.0898795002557832,0.225234959410474,49.9189175543971,0.122219784014187,0,4.2,4.449,3.472,1.848,30,19.489,1203.39818630575,0,1000
16,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.1,0.5,0.118246685265636,0.423247818173325,60.6650016797741,0.122219784014187,31.3,59.7,12.201,9.399,3.9,30,19.489,1203.39818630575,0,1000
16,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.25,0.5,0.187930602219109,0.451431935817141,59.5686920602641,0.122219784014187,68.7,33.9,6.477,5.236,1.867,30,19.489,1203.39818630575,0,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.11,0.1,0.160965118271642,0.14309042410314,42.1468207153227,0.117295738169112,4.1,13,6.816,4.657,2.397,29.175,19.27,1131.08300482828,5.1,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.17,0.2,0.208165266920406,0.217015004784171,44.6942896102341,0.117295738169112,16,26.5,8.013,6.079,3.231,29.175,19.27,1131.08300482828,5.1,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.3,0.4,0.302522835881413,0.371474285012158,50.187543665473,0.117295738169112,51.5,45.5,9.816,7.875,3.038,29.175,19.27,1131.08300482828,5.1,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.5,0.42,0.349983515182901,0.432899109663377,51.9746059724865,0.117295738169112,25.4,9.3,3.912,3.407,1.086,29.175,19.27,1131.08300482828,5.1,1000
17,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.62,0.45,0.445807628943258,0.495266607354591,51.8836912835451,0.117295738169112,2.6,0.6,0.618,0.57,0.153,29.175,19.27,1131.08300482828,5.1,1000
18,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.05,0.05,0.0606020120952245,0.128957588154543,45.3133748054636,0.115087179694435,0.7,13.9,4.638,3.175,1.61,29.838,18.614,1130.58836377537,1.1,1000
18,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.1,0.08,0.0883678901534138,0.145624078512351,45.2027291046045,0.115087179694435,0.9,10.3,4.761,3.72,2.311,29.838,18.614,1130.58836377537,1.1,1000
18,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.12,0.12,0.154126553200615,0.169210532386563,43.9875698151692,0.115087179694435,2.4,7.8,5.028,3.848,2.128,29.838,18.614,1130.58836377537,1.1,1000
18,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.15,0.15,0.192002332412202,0.19371625921973,43.9428822566957,0.115087179694435,19.5,8.2,5.565,4.295,2.307,29.838,18.614,1130.58836377537,1.1,1000
18,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.3,0.5,0.277683183876925,0.46241347799108,56.6374813243878,0.115087179694435,76.5,58.5,9.846,7.902,2.868,29.838,18.614,1130.58836377537,1.1,1000
19,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.3,0.05,0.342940655548561,0.0811910579094812,31.1538372526264,0.135182383863877,63.5,16.7,11.721,7.887,4.07,19.095,12.105,695.207430203263,70,1000
19,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.35,0.06,0.396980867003573,0.269373063182747,40.2831491108219,0.135182383863877,16.7,6.7,4.638,3.586,1.898,19.095,12.105,695.207430203263,70,1000
19,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.4,0.07,0.492405274911877,0.396480995647963,44.0926487424027,0.135182383863877,7.2,1.2,1.926,1.498,0.718,19.095,12.105,695.207430203263,70,1000
19,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.45,0.08,0.535990546793129,0.460889379183973,46.2137408793132,0.135182383863877,1.8,0,0.669,0.525,0.259,19.095,12.105,695.207430203263,70,1000
19,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.5,0.09,0.617674667754731,0.489886061666498,44.6861769898006,0.135182383863877,0.2,0.1,0.141,0.121,0.045,19.095,12.105,695.207430203263,70,1000
20,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.02,0.2,0.0428716820018917,0.192224836107282,49.8186228863613,0.125966362770811,0.4,26.2,7.092,4.992,2.564,30,17.898,1073.9644246376,0,1000
20,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.06,0.2,0.0650659451750299,0.210042545617822,49.9999149300682,0.125966362770811,1.7,26.4,7.215,5.426,3.165,30,17.898,1073.9644246376,0,1000
20,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.09,0.2,0.120374875194267,0.22212785989999,48.5126765862287,0.125966362770811,6.3,20,6.075,4.685,2.527,30,17.898,1073.9644246376,0,1000
20,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.14,0.2,0.153550065832986,0.242849735805592,48.4289815150161,0.125966362770811,12.6,17.2,5.397,4.264,2.228,30,17.898,1073.9644246376,0,1000
20,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.26,0.2,0.231345319661246,0.291699924258745,48.2481826690748,0.125966362770811,79,10.2,4.221,3.403,1.618,30,17.898,1073.9644246376,0,1000
21,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.07,0.05,0.143413306146608,0.119831190929541,41.4533392099081,0.134410388047345,2.5,10.4,5.448,3.659,1.953,29.562,18.69,1090.31675614548,2.9,1000
21,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.14,0.25,0.188446985479945,0.234105978372612,46.5084792831589,0.134410388047345,18.2,50.2,11.37,8.294,4.644,29.562,18.69,1090.31675614548,2.9,1000
21,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.31,0.25,0.280221452640978,0.282205846075767,45.7234926589069,0.134410388047345,48.8,28.2,8.289,6.496,2.83,29.562,18.69,1090.31675614548,2.9,1000
21,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.41,0.25,0.327099727767377,0.38271346860566,49.8788190056445,0.134410388047345,23.8,7.2,3.384,2.835,1.128,29.562,18.69,1090.31675614548,2.9,1000
21,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.52,0.25,0.422951702374571,0.448527152517093,49.9935610560428,0.134410388047345,6.6,1,1.071,0.943,0.317,29.562,18.69,1090.31675614548,2.9,1000
22,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.01,0.05,0.0302960037357755,0.146644164816613,47.5868097395657,0.12730585218672,0,0.9,3.366,2.34,1.075,30,19.562,1203.65305930271,0,1000
