"Scenario_Set","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Dose_Cap","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Restrict_To_Target","Metric","D1","D2","D3","D4","D5","Total","Duration","n_scenarios_expected","n_scenarios_found","n_scenarios_missing","n_files_found","ntrial_total_from_files"
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.0062,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,352.3136,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,51.0746,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,11.5092,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,17.7144,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,5.9307,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,11.6593,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",17.663,20.3806,19.0871,18.105,22.1074,NA,NA,10000,9780,220,9780,978000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",6.7959,7.8238,5.5305,4.4503,4.9939,NA,NA,10000,9780,220,9780,978000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.6356,NA,10000,9780,220,9780,978000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,357.7536,10000,9780,220,9780,978000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,53.1355,NA,10000,9780,220,9780,978000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,11.6291,NA,10000,9780,220,9780,978000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,23.1383,NA,10000,9780,220,9780,978000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,7.8261,NA,10000,9780,220,9780,978000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,10.1392,NA,10000,9780,220,9780,978000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",27.4742,18.5586,19.8479,14.7372,14.1954,NA,NA,10000,9980,20,9980,998000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",10.5581,6.5472,5.3325,3.6636,2.9823,NA,NA,10000,9980,20,9980,998000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.8338,NA,10000,9980,20,9980,998000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,351.0327,10000,9980,20,9980,998000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,47.3203,NA,10000,9980,20,9980,998000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,11.3986,NA,10000,9980,20,9980,998000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,8.1795,NA,10000,9980,20,9980,998000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,3.5903,NA,10000,9980,20,9980,998000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,14.0948,NA,10000,9980,20,9980,998000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",25.6572,18.3531,19.685,14.8053,16.5115,NA,NA,10000,9910,90,9910,991000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",9.279,6.7111,5.4444,3.9145,3.7704,NA,NA,10000,9910,90,9910,991000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.7693,NA,10000,9910,90,9910,991000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,351.3824,10000,9910,90,9910,991000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,48.9532,NA,10000,9910,90,9910,991000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,11.2924,NA,10000,9910,90,9910,991000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,11.0338,NA,10000,9910,90,9910,991000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,5.1329,NA,10000,9910,90,9910,991000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,12.6942,NA,10000,9910,90,9910,991000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",24.3413,17.3509,18.4436,15.3322,18.9043,NA,NA,10000,9830,170,9830,983000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",9.6069,6.5718,4.944,3.7773,4.1694,NA,NA,10000,9830,170,9830,983000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.9287,NA,10000,9830,170,9830,983000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,351.7032,10000,9830,170,9830,983000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,50.6594,NA,10000,9830,170,9830,983000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,11.71,NA,10000,9830,170,9830,983000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,13.1346,NA,10000,9830,170,9830,983000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,5.0418,NA,10000,9830,170,9830,983000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,12.3177,NA,10000,9830,170,9830,983000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",20.2667,20.3772,19.1281,17.3837,20.0847,NA,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",7.2327,8.0106,5.4072,4.3052,4.6329,NA,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.5333,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,357.5475,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,54.0569,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,11.9523,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,18.5234,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,7.0211,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,10.6152,NA,10000,10000,0,10000,1e+06
