"Scenario_Set","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Dose_Cap","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Restrict_To_Target","Metric","D1","D2","D3","D4","D5","Total","Duration","n_scenarios_expected","n_scenarios_found","n_scenarios_missing","n_files_found","ntrial_total_from_files"
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",26.229,21.0564,18.5504,13.5911,13.7687,NA,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",11.1485,7.0318,4.7129,3.1339,2.7811,NA,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.8228,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,353.0147,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.3045,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.5673,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,17.8299,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,5.0631,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,15.1777,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",18.7886,23.4697,19.4031,16.7251,18.6468,NA,NA,10000,9700,300,9700,970000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",7.588,8.7403,5.4684,3.8901,3.8028,NA,NA,10000,9700,300,9700,970000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.3891,NA,10000,9700,300,9700,970000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,357.4435,10000,9700,300,9700,970000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,37.268,NA,10000,9700,300,9700,970000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.9815,NA,10000,9700,300,9700,970000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,27.1468,NA,10000,9700,300,9700,970000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,7.5145,NA,10000,9700,300,9700,970000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,12.9936,NA,10000,9700,300,9700,970000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",37.8171,22.6007,17.9179,9.3528,5.8454,NA,NA,10000,9950,50,9950,995000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",13.5878,7.1559,4.4691,2.3888,1.1963,NA,NA,10000,9950,50,9950,995000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.9591,NA,10000,9950,50,9950,995000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,353.7078,10000,9950,50,9950,995000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,29.9802,NA,10000,9950,50,9950,995000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.1033,NA,10000,9950,50,9950,995000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,7.4733,NA,10000,9950,50,9950,995000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,2.8747,NA,10000,9950,50,9950,995000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,17.8199,NA,10000,9950,50,9950,995000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",33.3924,21.9607,18.8899,10.8655,8.7864,NA,NA,10000,9930,70,9930,993000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",11.5767,7.3863,4.8924,2.9299,2.0511,NA,NA,10000,9930,70,9930,993000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.6427,NA,10000,9930,70,9930,993000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,352.0512,10000,9930,70,9930,993000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,32.039,NA,10000,9930,70,9930,993000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.2525,NA,10000,9930,70,9930,993000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,11.354,NA,10000,9930,70,9930,993000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,4.4112,NA,10000,9930,70,9930,993000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_random",NA,NA,"random",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,16.1727,NA,10000,9930,70,9930,993000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",31.8971,20.992,17.8103,11.6759,10.5228,NA,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",12.052,7.3062,4.4426,2.7903,2.1853,NA,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.7828,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,352.7018,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,32.9942,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.5219,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,12.436,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,4.0729,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,16.1816,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose selection %",22.8169,24.5513,19.1709,15.0865,15.2227,NA,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average dose allocation",8.2122,9.1819,5.3025,3.5835,3.185,NA,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.2687,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,356.7118,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,37.4076,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,9.0788,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,21.5495,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,6.5706,NA,10000,10000,0,10000,1e+06
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.9,0,0.0714,28,30,3,2,1,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,13.8156,NA,10000,10000,0,10000,1e+06
