"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.9,0,0.0714,28,30,3,1,1,1,0.09,0.09,0.0202,NA,NA,NA,3.7955,5.2773,5.2773,0,29.9226,21.1204,0.3036,347.9184,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.9,0,0.0714,28,30,3,1,1,2,0.14,0.221,0.082,NA,NA,NA,22.3178,9.2611,9.2611,3.498,29.9226,21.1204,0.3036,347.9184,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.9,0,0.0714,28,30,3,1,1,3,0.18,0.306,0.1808,NA,NA,NA,43.1174,9.3067,9.3067,3.4949,29.9226,21.1204,0.3036,347.9184,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.9,0,0.0714,28,30,3,1,1,4,0.34,0.502,0.3391,NA,NA,NA,27.834,5.1331,5.1331,1.3057,29.9226,21.1204,0.3036,347.9184,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.9,0,0.0714,28,30,3,1,1,5,0.45,0.756,0.52,NA,NA,NA,2.6316,0.9261,0.9261,0.4853,29.9226,21.1204,0.3036,347.9184,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.9,0,0.0714,28,30,3,1,1,6,0.58,0.985,0.6661,NA,NA,NA,0,0.0182,0.0182,0.0182,29.9226,21.1204,0.3036,347.9184,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.9,0,0.0714,28,30,3,1,1,7,0.75,1,NA,NA,NA,NA,0,0,0,0,29.9226,21.1204,0.3036,347.9184,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.9,0,0.0714,28,30,3,1,1,8,0.81,1,NA,NA,NA,NA,0,0,0,0,29.9226,21.1204,0.3036,347.9184,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,1,0.09,0.09,0.048,NA,NA,NA,17.2571,9.4175,9.4175,0,28.6685,20.6584,11.6397,334.3339,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,2,0.14,0.221,0.1376,NA,NA,NA,13.7146,7.2829,7.2829,3.3573,28.6685,20.6584,11.6397,334.3339,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,3,0.18,0.306,0.1751,NA,NA,NA,19.4838,5.7222,5.7222,3.0688,28.6685,20.6584,11.6397,334.3339,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,4,0.34,0.502,0.2009,NA,NA,NA,37.9049,5.4777,5.4777,0.836,28.6685,20.6584,11.6397,334.3339,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,5,0.45,0.756,0.6661,NA,NA,NA,0,0.7682,0.7682,0.748,28.6685,20.6584,11.6397,334.3339,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,6,0.58,0.985,NA,NA,NA,NA,0,0,0,0,28.6685,20.6584,11.6397,334.3339,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,7,0.75,1,NA,NA,NA,NA,0,0,0,0,28.6685,20.6584,11.6397,334.3339,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.9,0,0.0714,28,30,3,1,1,8,0.81,1,NA,NA,NA,NA,0,0,0,0,28.6685,20.6584,11.6397,334.3339,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,2,1,1,1,0.09,0.09,0.0203,NA,NA,NA,4.9089,5.4808,5.4808,0,29.9226,22.7105,0.3036,359.9643,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,2,1,1,2,0.14,0.248,0.0861,NA,NA,NA,23.6336,9.5997,9.5997,3.5046,29.9226,22.7105,0.3036,359.9643,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,2,1,1,3,0.18,0.348,0.1623,NA,NA,NA,41.4474,8.5294,8.5294,1.6215,29.9226,22.7105,0.3036,359.9643,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,2,1,1,4,0.34,0.556,0.337,NA,NA,NA,27.0749,5.5081,5.5081,1.7839,29.9226,22.7105,0.3036,359.9643,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,2,1,1,5,0.45,0.858,0.4634,NA,NA,NA,2.6316,0.7667,0.7667,0.2662,29.9226,22.7105,0.3036,359.9643,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,2,1,1,6,0.58,1,NA,NA,NA,NA,0,0.038,0.038,0.0359,29.9226,22.7105,0.3036,359.9643,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,2,1,1,7,0.75,1,NA,NA,NA,NA,0,0,0,0,29.9226,22.7105,0.3036,359.9643,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,2,1,1,8,0.81,1,NA,NA,NA,NA,0,0,0,0,29.9226,22.7105,0.3036,359.9643,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,1,0.09,0.09,0.0452,NA,NA,NA,17.6619,10.0081,10.0081,0,28.5577,22.2287,13.2591,348.27,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,2,0.14,0.248,0.1493,NA,NA,NA,11.7409,6.2748,6.2748,3.3451,28.5577,22.2287,13.2591,348.27,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,3,0.18,0.348,0.1278,NA,NA,NA,42.2571,9.246,9.246,1.1938,28.5577,22.2287,13.2591,348.27,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,4,0.34,0.556,0.4549,NA,NA,NA,15.081,2.7495,2.7495,1.5941,28.5577,22.2287,13.2591,348.27,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,5,0.45,0.858,0.6661,NA,NA,NA,0,0.2794,0.2794,0.1959,28.5577,22.2287,13.2591,348.27,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,6,0.58,1,NA,NA,NA,NA,0,0,0,0,28.5577,22.2287,13.2591,348.27,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,7,0.75,1,NA,NA,NA,NA,0,0,0,0,28.5577,22.2287,13.2591,348.27,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,2,1,1,8,0.81,1,NA,NA,NA,NA,0,0,0,0,28.5577,22.2287,13.2591,348.27,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,3,1,1,1,0.09,0.09,0.0221,NA,NA,NA,4.9595,5.4808,5.4808,0,29.9226,21.3988,0.3036,349.9649,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,3,1,1,2,0.14,0.248,0.0931,NA,NA,NA,27.0243,10.1584,10.1584,3.5354,29.9226,21.3988,0.3036,349.9649,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,3,1,1,3,0.18,0.348,0.1973,NA,NA,NA,43.8259,9.3492,9.3492,3.4484,29.9226,21.3988,0.3036,349.9649,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,3,1,1,4,0.34,0.556,0.3641,NA,NA,NA,22.4696,4.3406,4.3406,1.1761,29.9226,21.3988,0.3036,349.9649,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,3,1,1,5,0.45,0.858,0.5429,NA,NA,NA,1.417,0.586,0.586,0.3563,29.9226,21.3988,0.3036,349.9649,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,3,1,1,6,0.58,1,NA,NA,NA,NA,0,0.0076,0.0076,0.0076,29.9226,21.3988,0.3036,349.9649,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,3,1,1,7,0.75,1,NA,NA,NA,NA,0,0,0,0,29.9226,21.3988,0.3036,349.9649,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",1.2,0,0.0714,28,30,3,1,1,8,0.81,1,NA,NA,NA,NA,0,0,0,0,29.9226,21.3988,0.3036,349.9649,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,1,0.09,0.09,0.0501,NA,NA,NA,19.4332,9.9656,9.9656,0,28.6048,20.8654,11.3866,336.0166,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,2,0.14,0.248,0.1547,NA,NA,NA,15.2328,7.7019,7.7019,3.3355,28.6048,20.8654,11.3866,336.0166,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,3,0.18,0.348,0.1993,NA,NA,NA,22.0648,5.3806,5.3806,3.0891,28.6048,20.8654,11.3866,336.0166,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,4,0.34,0.556,0.1959,NA,NA,NA,31.8826,4.878,4.878,0.6447,28.6048,20.8654,11.3866,336.0166,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,5,0.45,0.858,0.6661,NA,NA,NA,0,0.6786,0.6786,0.67,28.6048,20.8654,11.3866,336.0166,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,6,0.58,1,NA,NA,NA,NA,0,0,0,0,28.6048,20.8654,11.3866,336.0166,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC9",9,4,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",1.2,0,0.0714,28,30,3,1,1,7,0.75,1,NA,NA,NA,NA,0,0,0,0,28.6048,20.8654,11.3866,336.0166,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
