"Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Dose_Values","CRM_Theta_Prior_SD","CRM_Alpha_Grid_Length","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,1,1,1,0.07,0.07,0.0804,0,NA,NA,0,4.047,4.047,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,1,1,2,0.12,0.12,0.1132,NA,NA,NA,1.5,3.99,3.99,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,1,1,3,0.17,0.17,0.1872,NA,NA,NA,9.3,5.2995,5.2995,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,1,1,4,0.22,0.22,0.2282,NA,NA,NA,24.85,6.1875,6.1875,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,1,1,5,0.3,0.3,0.3181,NA,NA,NA,64.15,10.425,10.425,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,1,1,1,0.07,0.07,0.0804,NA,NA,NA,0,4.0485,4.0485,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,1,1,2,0.12,0.12,0.1132,0.0802,NA,NA,1.5,4.0035,4.0035,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,1,1,3,0.17,0.17,0.1872,0.0794,NA,NA,9.5,5.2755,5.2755,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,1,1,4,0.22,0.22,0.2282,0.0873,NA,NA,24.45,6.189,6.189,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,1,1,5,0.3,0.3,0.3181,0.0991,NA,NA,64.35,10.4325,10.4325,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,1,1,1,0.07,0.07,0.0803,0.0829,NA,NA,0,4.0485,4.0485,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,1,1,2,0.12,0.12,0.1132,NA,NA,NA,1.45,4.0035,4.0035,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,1,1,3,0.17,0.17,0.1872,NA,NA,NA,9.55,5.2875,5.2875,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,1,1,4,0.22,0.22,0.2282,NA,NA,NA,24.6,6.1695,6.1695,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,1,1,5,0.3,0.3,0.3181,NA,NA,NA,64.2,10.44,10.44,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,1,0.07,0.07,0.0803,NA,NA,NA,0,4.0455,4.0455,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,2,0.12,0.12,0.1131,NA,NA,NA,1.45,3.993,3.993,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,3,0.17,0.17,0.1871,NA,NA,NA,9.2,5.301,5.301,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,4,0.22,0.22,0.2281,NA,NA,NA,24.55,6.1335,6.1335,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,1,1,5,0.3,0.3,0.318,NA,NA,NA,64.6,10.476,10.476,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,1,1,1,0.07,0.07,0.1086,NA,NA,NA,0,3.171,3.171,0,29.973,29.973,0.1,437.3669,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,1,1,2,0.12,0.12,0.1431,NA,NA,NA,1.75,4.1925,4.1925,0,29.973,29.973,0.1,437.3669,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,1,1,3,0.17,0.17,0.1899,NA,NA,NA,9.95,5.7585,5.7585,0,29.973,29.973,0.1,437.3669,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,1,1,4,0.22,0.22,0.25,NA,NA,NA,25.45,6.4635,6.4635,0,29.973,29.973,0.1,437.3669,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,1,1,5,0.3,0.3,0.3203,NA,NA,NA,62.75,10.3875,10.3875,0,29.973,29.973,0.1,437.3669,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,2,1,1,0.07,0.07,0.0802,0,NA,NA,0,4.044,4.044,0,29.949,21.9045,0.2,350.2396,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,2,1,2,0.12,0.12,0.113,NA,NA,NA,1.45,3.9975,3.9975,3.3915,29.949,21.9045,0.2,350.2396,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,2,1,3,0.17,0.17,0.1869,NA,NA,NA,9.4,5.2965,5.2965,0.3755,29.949,21.9045,0.2,350.2396,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,2,1,4,0.22,0.22,0.2279,NA,NA,NA,24.6,6.198,6.198,3.241,29.949,21.9045,0.2,350.2396,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,2,1,5,0.3,0.3,0.3178,NA,NA,NA,64.35,10.413,10.413,1.0365,29.949,21.9045,0.2,350.2396,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,2,1,1,0.07,0.07,0.0754,NA,NA,NA,0,3.9105,3.9105,0,29.949,22.259,0.2,352.2908,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,2,1,2,0.12,0.12,0.1069,0.0444,NA,NA,1.2,3.882,3.882,3.278,29.949,22.259,0.2,352.2908,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,2,1,3,0.17,0.17,0.1785,0.0756,NA,NA,8.35,5.0025,5.0025,0.413,29.949,22.259,0.2,352.2908,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,2,1,4,0.22,0.22,0.2186,0.0559,NA,NA,21.1,5.628,5.628,3.0945,29.949,22.259,0.2,352.2908,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,2,1,5,0.3,0.3,0.3072,0.0899,NA,NA,69.15,11.526,11.526,0.9045,29.949,22.259,0.2,352.2908,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,2,1,1,0.07,0.07,0.0764,0.034,NA,NA,0.05,3.906,3.906,0,29.949,22.195,0.2,352.1917,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,2,1,2,0.12,0.12,0.1081,NA,NA,NA,1.15,3.879,3.879,3.282,29.949,22.195,0.2,352.1917,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,2,1,3,0.17,0.17,0.1801,NA,NA,NA,8.8,5.0355,5.0355,0.399,29.949,22.195,0.2,352.1917,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,2,1,4,0.22,0.22,0.2204,NA,NA,NA,21.75,5.847,5.847,3.104,29.949,22.195,0.2,352.1917,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,2,1,5,0.3,0.3,0.309,NA,NA,NA,68.05,11.2815,11.2815,0.969,29.949,22.195,0.2,352.1917,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,1,0.07,0.07,0.0692,NA,NA,NA,0,3.9015,3.9015,0,29.949,22.522,0.2,353.8507,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,2,0.12,0.12,0.0993,NA,NA,NA,1,3.81,3.81,3.2425,29.949,22.522,0.2,353.8507,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,3,0.17,0.17,0.1687,NA,NA,NA,5.35,4.569,4.569,0.3965,29.949,22.522,0.2,353.8507,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,4,0.22,0.22,0.208,NA,NA,NA,18.55,5.1795,5.1795,2.9035,29.949,22.522,0.2,353.8507,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,5,0.3,0.3,0.2957,NA,NA,NA,74.9,12.489,12.489,0.8845,29.949,22.522,0.2,353.8507,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,1,0.07,0.07,0.1042,NA,NA,NA,0,3.1665,3.1665,0,29.973,22.3665,0.1,352.4184,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,2,0.12,0.12,0.135,NA,NA,NA,1.2,4.068,4.068,2.892,29.973,22.3665,0.1,352.4184,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,3,0.17,0.17,0.1764,NA,NA,NA,6.4,5.0055,5.0055,0.6865,29.973,22.3665,0.1,352.4184,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,4,0.22,0.22,0.2297,NA,NA,NA,18.1,5.7915,5.7915,2.812,29.973,22.3665,0.1,352.4184,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,5,0.3,0.3,0.2934,NA,NA,NA,74.2,11.9415,11.9415,1.216,29.973,22.3665,0.1,352.4184,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,1,0.07,0.07,0.0803,0,NA,NA,0,4.041,4.041,0,29.949,19.4605,0.2,331.5652,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,2,0.12,0.12,0.1131,NA,NA,NA,1.35,3.9855,3.9855,3.384,29.949,19.4605,0.2,331.5652,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,3,0.17,0.17,0.1871,NA,NA,NA,9.5,5.2965,5.2965,3.176,29.949,19.4605,0.2,331.5652,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,4,0.22,0.22,0.2281,NA,NA,NA,24.5,6.1755,6.1755,1.1945,29.949,19.4605,0.2,331.5652,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,5,0.3,0.3,0.318,NA,NA,NA,64.45,10.4505,10.4505,2.734,29.949,19.4605,0.2,331.5652,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,1,0.07,0.07,0.0742,NA,NA,NA,0,3.9075,3.9075,0,29.949,19.7855,0.2,332.9372,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,2,0.12,0.12,0.1053,0.0427,NA,NA,1.15,3.7995,3.7995,3.268,29.949,19.7855,0.2,332.9372,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,3,0.17,0.17,0.1764,0.0472,NA,NA,7.45,4.77,4.77,3.08,29.949,19.7855,0.2,332.9372,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,4,0.22,0.22,0.2163,0.0735,NA,NA,20.65,5.625,5.625,1.003,29.949,19.7855,0.2,332.9372,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,5,0.3,0.3,0.3044,0.0723,NA,NA,70.55,11.847,11.847,2.8125,29.949,19.7855,0.2,332.9372,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,1,0.07,0.07,0.0758,0.0286,NA,NA,0,3.9285,3.9285,0,29.949,19.697,0.2,332.2312,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,2,0.12,0.12,0.1073,NA,NA,NA,1.3,3.7875,3.7875,3.284,29.949,19.697,0.2,332.2312,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,3,0.17,0.17,0.1791,NA,NA,NA,8,4.8045,4.8045,3.1,29.949,19.697,0.2,332.2312,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,4,0.22,0.22,0.2192,NA,NA,NA,21.65,5.919,5.919,1.0325,29.949,19.697,0.2,332.2312,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,5,0.3,0.3,0.3076,NA,NA,NA,68.85,11.5095,11.5095,2.8355,29.949,19.697,0.2,332.2312,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,1,0.07,0.07,0.0658,NA,NA,NA,0.05,3.897,3.897,0,29.949,20.309,0.2,334.6628,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,2,0.12,0.12,0.0948,NA,NA,NA,0.75,3.663,3.663,3.2335,29.949,20.309,0.2,334.6628,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,3,0.17,0.17,0.1625,NA,NA,NA,4.85,4.1325,4.1325,3.022,29.949,20.309,0.2,334.6628,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,4,0.22,0.22,0.2011,NA,NA,NA,16.7,5.061,5.061,0.715,29.949,20.309,0.2,334.6628,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,5,0.3,0.3,0.2877,NA,NA,NA,77.45,13.1955,13.1955,2.6695,29.949,20.309,0.2,334.6628,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,1,0.07,0.07,0.103,NA,NA,NA,0,3.162,3.162,0,29.973,19.911,0.1,331.5483,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,2,0.12,0.12,0.1324,NA,NA,NA,0.9,3.885,3.885,2.892,29.973,19.911,0.1,331.5483,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,3,0.17,0.17,0.1718,NA,NA,NA,5.45,4.869,4.869,3.032,29.973,19.911,0.1,331.5483,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,4,0.22,0.22,0.2225,NA,NA,NA,16.05,5.5635,5.5635,1.2185,29.973,19.911,0.1,331.5483,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,5,0.3,0.3,0.2833,NA,NA,NA,77.5,12.4935,12.4935,2.9195,29.973,19.911,0.1,331.5483,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,1,0.07,0.07,0.0803,0,NA,NA,0,4.0425,4.0425,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,2,0.12,0.141,0.1131,NA,NA,NA,1.5,3.993,3.993,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,3,0.17,0.206,0.1871,NA,NA,NA,9.25,5.2995,5.2995,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,4,0.22,0.271,0.2281,NA,NA,NA,24.4,6.1845,6.1845,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,5,0.3,0.366,0.318,NA,NA,NA,64.65,10.4295,10.4295,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,1,0.07,0.07,0.0803,NA,NA,NA,0,4.0455,4.0455,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,2,0.12,0.141,0.1131,0.0804,NA,NA,1.45,3.999,3.999,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,3,0.17,0.206,0.187,0.0805,NA,NA,9.4,5.2875,5.2875,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,4,0.22,0.271,0.228,0.085,NA,NA,24.45,6.177,6.177,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,5,0.3,0.366,0.3179,0.0985,NA,NA,64.5,10.44,10.44,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,1,0.07,0.07,0.0803,0.0805,NA,NA,0,4.047,4.047,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,2,0.12,0.141,0.1131,NA,NA,NA,1.45,3.9855,3.9855,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,3,0.17,0.206,0.187,NA,NA,NA,9.3,5.2995,5.2995,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,4,0.22,0.271,0.2281,NA,NA,NA,24.55,6.174,6.174,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,5,0.3,0.366,0.3179,NA,NA,NA,64.5,10.443,10.443,0,29.949,29.949,0.2,437.0498,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,1,0.07,0.07,0.0803,NA,NA,NA,0,4.0455,4.0455,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,2,0.12,0.141,0.1131,NA,NA,NA,1.45,3.993,3.993,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,3,0.17,0.206,0.1871,NA,NA,NA,9.2,5.301,5.301,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,4,0.22,0.271,0.2281,NA,NA,NA,24.55,6.1335,6.1335,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,5,0.3,0.366,0.318,NA,NA,NA,64.6,10.476,10.476,0,29.949,29.949,0.2,437.0498,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
