"Scenario_Set","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","CRM_r_Prior_a","CRM_r_Prior_b","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Dose_Cap","Cycle_Max","IPDE_Design","Continuous_Enrollment","New_Pat_First","N_Eval_Escalate","Restrict_To_Tried","Restrict_To_Target","Metric","D1","D2","D3","D4","D5","Total","Duration","n_scenarios_expected","n_scenarios_found","n_scenarios_missing","n_files_found","ntrial_total_from_files","Oracle_Reference","n_scenarios_paired_with_oracle"
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","alpha_crm",NA,NA,"alpha_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.2199,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",13.8264,20.1947,18.0045,19.156,26.7545,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",6.1536,7.1641,5.64,4.6954,5.9909,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.9673,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1260.8018,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,59.6681,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0456,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,12.5448,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,27.8932,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,8.8177,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,8.2816,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,5.8028,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,4.9501,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",18.4616,18.5118,18.6942,16.7316,23.1654,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",8.3649,6.1873,5.5513,4.1716,4.95,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.192,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1217.452,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,60.6628,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0464,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,13.2084,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,16.7531,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,5.7696,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,10.2471,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.8539,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.1364,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",17.3648,18.6177,18.5211,16.8249,24.2243,NA,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",7.8811,6.1957,5.5642,4.2439,5.3426,NA,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.1508,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1215.1992,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,59.2564,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0466,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,12.8464,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,19.3784,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,6.6184,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,9.7628,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.434,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,2.9002,NA,10000,9948,52,9948,994800,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9948
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",15.8321,18.6139,18.4419,17.1636,25.7032,NA,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",7.3511,5.9762,5.6248,4.4784,5.8208,NA,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.2534,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1221.0201,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,57.9726,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0465,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,12.3762,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,22.9714,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,7.729,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,9.1461,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.925,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.2789,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",15.1162,18.4752,18.5487,17.3064,26.4303,NA,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",7.1775,5.8668,5.6072,4.6236,5.9916,NA,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.2567,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1221.2216,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,57.3131,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0463,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,12.1783,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,24.8271,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,8.1712,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,8.9171,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,4.5358,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.6626,NA,10000,9935,65,9935,993500,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9935
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",14.6128,18.2382,18.4473,17.2978,27.3109,NA,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",7.0833,5.771,5.5514,4.6448,6.2193,NA,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.3072,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1223.9859,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,56.5897,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0461,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,12.0172,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,26.5159,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,8.519,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,8.7336,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,5.3961,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p15_tdiffabove0p15","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,4.0843,NA,10000,9934,66,9934,993400,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9934
