"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","Stage2_Allocation","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Dose_Assignment","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Multicycle_Toxicity_Rule","Multicycle_Toxicity_Cutoff","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
3,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.07,0.05,0.1366,0.1277,42.2001,0.1224,NA,NA,2.3,5,5.016,4.294,1.005,29.511,15.923,0.1,0.1,4.9,872.2125,1000,1000
3,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.14,0.25,0.1805,0.2315,46.6733,0.1224,NA,NA,7.1,47.1,10.284,8.148,5.643,29.511,15.923,0.1,0.1,4.9,872.2125,1000,1000
3,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.31,0.25,0.2707,0.2432,43.7633,0.1224,NA,NA,39.9,28.6,7.785,6.763,3.915,29.511,15.923,0.1,0.1,4.9,872.2125,1000,1000
3,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.41,0.25,0.3172,0.3069,45.7268,0.1224,NA,NA,35.5,12,4.749,4.312,2.2,29.511,15.923,0.1,0.1,4.9,872.2125,1000,1000
3,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.52,0.25,0.4127,0.4071,47.9157,0.1224,NA,NA,15.1,2.4,1.677,1.582,0.825,29.511,15.923,0.1,0.1,4.9,872.2125,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.01,0.05,0.0285,0.1471,47.6872,0.1242,NA,NA,0,1.3,3.405,3.309,0.22,30,16.687,0,0,0,915.6533,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.02,0.08,0.0455,0.1604,47.8085,0.1242,NA,NA,0,1.3,3.414,3.366,2.616,30,16.687,0,0,0,915.6533,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.05,0.2,0.0908,0.2247,49.8488,0.1242,NA,NA,0,4.7,4.185,3.994,2.962,30,16.687,0,0,0,915.6533,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.1,0.5,0.1194,0.4319,61.1352,0.1242,NA,NA,3.3,56.1,10.848,8.851,4.442,30,16.687,0,0,0,915.6533,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.25,0.5,0.1898,0.4277,58.0746,0.1242,NA,NA,96.7,36.6,8.148,6.972,3.073,30,16.687,0,0,0,915.6533,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.11,0.1,0.1631,0.1437,42.1008,0.1099,NA,NA,5.3,11.2,6.786,5.388,1.776,29.178,16.854,0.2,0.2,7.9,925.9891,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.17,0.2,0.2106,0.2076,44.028,0.1099,NA,NA,14.8,23.1,7.557,6.378,4.141,29.178,16.854,0.2,0.2,7.9,925.9891,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.3,0.4,0.3054,0.3673,49.8233,0.1099,NA,NA,50,45.3,9.525,8.125,4.298,29.178,16.854,0.2,0.2,7.9,925.9891,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.5,0.42,0.353,0.4315,51.7715,0.1099,NA,NA,24.7,11.2,4.179,3.913,1.671,29.178,16.854,0.2,0.2,7.9,925.9891,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.62,0.45,0.4489,0.4819,50.9578,0.1099,NA,NA,5,1.3,1.131,1.09,0.438,29.178,16.854,0.2,0.2,7.9,925.9891,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.05,0.05,0.0599,0.1302,45.4134,0.1137,NA,NA,0.6,4.9,4.458,3.937,0.787,29.856,15.608,0,0,3.9,856.7983,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.1,0.08,0.0875,0.1449,45.1931,0.1137,NA,NA,0.2,6.6,4.401,4.073,3.12,29.856,15.608,0,0,3.9,856.7983,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.12,0.12,0.1531,0.1616,43.5716,0.1137,NA,NA,3.2,7.4,4.851,4.41,3.124,29.856,15.608,0,0,3.9,856.7983,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.15,0.15,0.1909,0.1931,43.9512,0.1137,NA,NA,13.5,11.7,5.463,4.792,2.678,29.856,15.608,0,0,3.9,856.7983,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.3,0.5,0.2765,0.4572,56.3709,0.1137,NA,NA,82.5,65.5,10.683,8.657,4.539,29.856,15.608,0,0,3.9,856.7983,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.3,0.05,0.3253,0.0814,31.8737,0.1172,NA,NA,58.7,9.6,10.95,7.401,3.896,19.188,10.525,8.7,8.9,80.2,575.2265,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.35,0.06,0.3787,0.2616,40.5479,0.1172,NA,NA,16.7,5.8,4.425,3.709,2.626,19.188,10.525,8.7,8.9,80.2,575.2265,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.4,0.07,0.4741,0.3538,42.2652,0.1172,NA,NA,11.5,3.1,2.469,2.112,1.445,19.188,10.525,8.7,8.9,80.2,575.2265,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.45,0.08,0.518,0.4346,45.356,0.1172,NA,NA,3.3,0.9,1.029,0.878,0.529,19.188,10.525,8.7,8.9,80.2,575.2265,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.5,0.09,0.6011,0.4799,44.7512,0.1172,NA,NA,1.1,0.4,0.315,0.264,0.167,19.188,10.525,8.7,8.9,80.2,575.2265,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.02,0.2,0.0395,0.1924,49.963,0.1165,NA,NA,0,22,7.302,6.177,2.153,30,14.612,0,0,0.9,797.9056,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.06,0.2,0.0604,0.1894,48.9499,0.1165,NA,NA,0,22.1,6.651,5.713,4.142,30,14.612,0,0,0.9,797.9056,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.09,0.2,0.1132,0.2016,47.5676,0.1165,NA,NA,0.7,19.7,5.598,5.07,3.405,30,14.612,0,0,0.9,797.9056,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.14,0.2,0.1452,0.2117,46.8948,0.1165,NA,NA,8.5,21,5.802,5.021,3.077,30,14.612,0,0,0.9,797.9056,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.26,0.2,0.2208,0.2442,45.8211,0.1165,NA,NA,90.8,14.3,4.647,4.089,2.611,30,14.612,0,0,0.9,797.9056,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.07,0.05,0.1353,0.1262,42.1575,0.1216,NA,NA,2.3,5.4,5.154,4.399,1.011,29.511,15.817,0.1,0.1,5.1,864.5265,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.14,0.25,0.179,0.226,46.3991,0.1216,NA,NA,7.4,44.9,10.83,8.468,5.769,29.511,15.817,0.1,0.1,5.1,864.5265,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.31,0.25,0.269,0.2413,43.7198,0.1216,NA,NA,37.8,29.2,7.656,6.566,3.979,29.511,15.817,0.1,0.1,5.1,864.5265,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.41,0.25,0.3154,0.3082,45.8748,0.1216,NA,NA,38.4,13,4.413,3.963,2.152,29.511,15.817,0.1,0.1,5.1,864.5265,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.52,0.25,0.4109,0.4188,48.6874,0.1216,NA,NA,14,2.4,1.458,1.363,0.783,29.511,15.817,0.1,0.1,5.1,864.5265,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.01,0.05,0.0269,0.1464,47.7073,0.1237,NA,NA,0,1,3.429,3.327,0.208,30,16.532,0,0,0,906.2768,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.02,0.08,0.0432,0.1586,47.7879,0.1237,NA,NA,0,1,3.447,3.384,2.64,30,16.532,0,0,0,906.2768,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.05,0.2,0.087,0.2222,49.8522,0.1237,NA,NA,0,4.5,4.26,4.024,2.963,30,16.532,0,0,0,906.2768,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.1,0.5,0.1149,0.4249,60.8969,0.1237,NA,NA,30,59.2,12.453,9.6,5.011,30,16.532,0,0,0,906.2768,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.25,0.5,0.1838,0.4436,59.2633,0.1237,NA,NA,70,34.3,6.411,5.314,2.646,30,16.532,0,0,0,906.2768,1000,1000
11,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.11,0.1,0.1589,0.1409,42.0992,0.1195,NA,NA,4.9,10,7.053,5.553,1.827,29.184,16.62,0.2,0.2,8.3,911.0161,1000,1000
11,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.17,0.2,0.2059,0.203,43.9423,0.1195,NA,NA,13.9,22.3,7.785,6.491,4.238,29.184,16.62,0.2,0.2,8.3,911.0161,1000,1000
