"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","Stage2_Allocation","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Dose_Assignment","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Multicycle_Toxicity_Rule","Multicycle_Toxicity_Cutoff","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
4,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.05,0.2,0.0914,0.2278,50.0087,0.1276,NA,NA,0,5.9,4.287,4.119,1.359,30,19.664,0,0,0,1085.5173,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.1,0.5,0.1201,0.4305,61.0248,0.1276,NA,NA,3.3,55.6,10.698,9.324,4.05,30,19.664,0,0,0,1085.5173,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.25,0.5,0.1906,0.4291,58.1232,0.1276,NA,NA,96.7,36.4,8.19,7.277,2.205,30,19.664,0,0,0,1085.5173,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.11,0.1,0.1633,0.1439,42.1062,0.124,NA,NA,5,11,6.81,5.727,1.448,29.187,19.582,0.2,0.2,8.2,1075.2813,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.17,0.2,0.2109,0.2067,43.9648,0.124,NA,NA,15.4,22.3,7.539,6.71,3.516,29.187,19.582,0.2,0.2,8.2,1075.2813,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.3,0.4,0.3058,0.3726,50.1263,0.124,NA,NA,50.2,46.7,9.639,8.558,2.948,29.187,19.582,0.2,0.2,8.2,1075.2813,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.5,0.42,0.3534,0.4334,51.8683,0.124,NA,NA,24.5,10.8,4.092,3.918,1.372,29.187,19.582,0.2,0.2,8.2,1075.2813,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.62,0.45,0.4493,0.484,51.0718,0.124,NA,NA,4.7,1,1.107,1.078,0.321,29.187,19.582,0.2,0.2,8.2,1075.2813,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.05,0.05,0.061,0.1301,45.3697,0.1231,NA,NA,0.6,4.1,4.455,4.041,0.633,29.856,18.938,0,0,4.4,1043.2677,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.1,0.08,0.0889,0.1464,45.2253,0.1231,NA,NA,0.3,7,4.404,4.171,2.838,29.856,18.938,0,0,4.4,1043.2677,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.12,0.12,0.155,0.1643,43.6566,0.1231,NA,NA,3,8.4,4.896,4.541,1.627,29.856,18.938,0,0,4.4,1043.2677,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.15,0.15,0.193,0.1924,43.8192,0.1231,NA,NA,14.4,11.3,5.433,5.015,2.569,29.856,18.938,0,0,4.4,1043.2677,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.3,0.5,0.279,0.4579,56.3139,0.1231,NA,NA,81.7,64.8,10.668,9.112,3.251,29.856,18.938,0,0,4.4,1043.2677,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.3,0.05,0.3284,0.0816,31.7647,0.1256,NA,NA,59.1,8.9,10.977,8.251,3.049,19.017,12.351,9,9.2,81.6,675.7343,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.35,0.06,0.3818,0.264,40.565,0.1256,NA,NA,16.1,5.5,4.272,3.785,2.104,19.017,12.351,9,9.2,81.6,675.7343,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.4,0.07,0.4772,0.3558,42.2597,0.1256,NA,NA,11.9,2.7,2.433,2.154,0.921,19.017,12.351,9,9.2,81.6,675.7343,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.45,0.08,0.521,0.4368,45.3669,0.1256,NA,NA,2.8,0.9,1.035,0.942,0.48,19.017,12.351,9,9.2,81.6,675.7343,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.5,0.09,0.6038,0.4803,44.6645,0.1256,NA,NA,1.1,0.4,0.3,0.26,0.112,19.017,12.351,9,9.2,81.6,675.7343,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.02,0.2,0.0399,0.1933,50.0058,0.1251,NA,NA,0,22.9,7.329,6.458,1.694,30,18.213,0,0,0.9,999.5981,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.06,0.2,0.0609,0.1885,48.8737,0.1251,NA,NA,0,20.5,6.555,5.946,3.517,30,18.213,0,0,0.9,999.5981,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.09,0.2,0.1139,0.2044,47.7076,0.1251,NA,NA,0.9,19.3,5.742,5.314,2.094,30,18.213,0,0,0.9,999.5981,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.14,0.2,0.1459,0.2146,47.0394,0.1251,NA,NA,9,23.5,5.742,5.241,2.684,30,18.213,0,0,0.9,999.5981,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.26,0.2,0.2216,0.2457,45.8785,0.1251,NA,NA,90.1,12.9,4.632,4.227,1.798,30,18.213,0,0,0.9,999.5981,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.07,0.05,0.1367,0.126,42.0929,0.1247,NA,NA,2.4,5.1,5.187,4.579,0.86,29.502,18.879,0.1,0.1,5.2,1036.8798,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.14,0.25,0.1806,0.2276,46.4353,0.1247,NA,NA,8,44.3,10.911,9.229,4.822,29.502,18.879,0.1,0.1,5.2,1036.8798,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.31,0.25,0.2709,0.2473,44.0034,0.1247,NA,NA,37.7,30.3,7.683,6.8,2.597,29.502,18.879,0.1,0.1,5.2,1036.8798,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.41,0.25,0.3174,0.3093,45.8654,0.1247,NA,NA,38.5,13.4,4.278,3.987,1.778,29.502,18.879,0.1,0.1,5.2,1036.8798,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.52,0.25,0.413,0.4194,48.6487,0.1247,NA,NA,13.3,1.7,1.443,1.363,0.566,29.502,18.879,0.1,0.1,5.2,1036.8798,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.01,0.05,0.0274,0.1471,47.7325,0.1258,NA,NA,0,1.1,3.426,3.335,0.186,30,19.566,0,0,0,1079.4461,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.02,0.08,0.0438,0.1595,47.8138,0.1258,NA,NA,0,1.1,3.459,3.416,2.534,30,19.566,0,0,0,1079.4461,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.05,0.2,0.0881,0.2261,50.042,0.1258,NA,NA,0,4.8,4.452,4.175,1.446,30,19.566,0,0,0,1079.4461,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.1,0.5,0.1161,0.4238,60.7834,0.1258,NA,NA,29.4,59.4,12.24,10.129,4.354,30,19.566,0,0,0,1079.4461,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.25,0.5,0.1854,0.4471,59.4094,0.1258,NA,NA,70.6,33.6,6.423,5.525,1.914,30,19.566,0,0,0,1079.4461,1000,1000
11,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.11,0.1,0.1605,0.1423,42.1162,0.1263,NA,NA,5.3,11,7.092,5.925,1.515,29.178,19.403,0.2,0.2,8,1065.242,1000,1000
11,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.17,0.2,0.2077,0.2034,43.8932,0.1263,NA,NA,13.4,22.1,7.752,6.861,3.551,29.178,19.403,0.2,0.2,8,1065.242,1000,1000
