"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","Stage2_Allocation","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Dose_Assignment","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Multicycle_Toxicity_Rule","Multicycle_Toxicity_Cutoff","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.12,0.12,0.153,0.1616,43.5728,0.1134,NA,NA,3.1,7.7,4.854,4.415,3.145,29.856,15.604,0,0,3.9,856.4799,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.15,0.15,0.1908,0.1948,44.0517,0.1134,NA,NA,14,12.1,5.439,4.779,2.666,29.856,15.604,0,0,3.9,856.4799,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.3,0.5,0.2765,0.4549,56.2353,0.1134,NA,NA,82,65,10.725,8.68,4.543,29.856,15.604,0,0,3.9,856.4799,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.3,0.05,0.3255,0.0817,31.8809,0.1168,NA,NA,59.1,9.8,10.962,7.433,3.868,19.17,10.537,8.6,9.2,80.3,576.5719,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.35,0.06,0.3789,0.2604,40.4688,0.1168,NA,NA,16.2,5.6,4.362,3.67,2.602,19.17,10.537,8.6,9.2,80.3,576.5719,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.4,0.07,0.4742,0.3521,42.1603,0.1168,NA,NA,11.4,2.9,2.496,2.12,1.467,19.17,10.537,8.6,9.2,80.3,576.5719,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.45,0.08,0.5181,0.434,45.319,0.1168,NA,NA,3.7,0.9,1.035,0.894,0.52,19.17,10.537,8.6,9.2,80.3,576.5719,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.5,0.09,0.6011,0.4806,44.793,0.1168,NA,NA,1,0.5,0.315,0.262,0.176,19.17,10.537,8.6,9.2,80.3,576.5719,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.02,0.2,0.0391,0.1932,50.0296,0.1179,NA,NA,0,22.8,7.335,6.181,2.171,30,14.604,0,0,0.9,796.6202,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.06,0.2,0.0599,0.188,48.8803,0.1179,NA,NA,0,20.9,6.6,5.68,4.125,30,14.604,0,0,0.9,796.6202,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.09,0.2,0.1124,0.2017,47.6052,0.1179,NA,NA,0.9,19.5,5.562,5.035,3.388,30,14.604,0,0,0.9,796.6202,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.14,0.2,0.1443,0.2138,47.0546,0.1179,NA,NA,8.4,21.9,5.817,5.036,3.069,30,14.604,0,0,0.9,796.6202,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.26,0.2,0.2197,0.2436,45.8268,0.1179,NA,NA,90.7,14,4.686,4.108,2.643,30,14.604,0,0,0.9,796.6202,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.07,0.05,0.1354,0.126,42.1406,0.1211,NA,NA,2.5,5.4,5.166,4.41,1.027,29.505,15.803,0.1,0.1,5.3,863.6836,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.14,0.25,0.1791,0.2263,46.4105,0.1211,NA,NA,7.2,45.6,10.896,8.514,5.783,29.505,15.803,0.1,0.1,5.3,863.6836,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.31,0.25,0.2692,0.2398,43.6195,0.1211,NA,NA,38.8,28.9,7.59,6.532,3.963,29.505,15.803,0.1,0.1,5.3,863.6836,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.41,0.25,0.3156,0.3091,45.9243,0.1211,NA,NA,37.8,12.5,4.422,3.972,2.162,29.505,15.803,0.1,0.1,5.3,863.6836,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.52,0.25,0.4111,0.4217,48.8606,0.1211,NA,NA,13.6,2.3,1.431,1.334,0.767,29.505,15.803,0.1,0.1,5.3,863.6836,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.01,0.05,0.0271,0.1461,47.6866,0.1216,NA,NA,0,1,3.429,3.331,0.206,30,16.534,0,0,0,907.7067,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.02,0.08,0.0434,0.1591,47.8123,0.1216,NA,NA,0,1.2,3.435,3.371,2.632,30,16.534,0,0,0,907.7067,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.05,0.2,0.0873,0.2236,49.926,0.1216,NA,NA,0,4.8,4.26,4.015,2.975,30,16.534,0,0,0,907.7067,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.1,0.5,0.1152,0.4262,60.965,0.1216,NA,NA,30.3,58.9,12.516,9.648,5.025,30,16.534,0,0,0,907.7067,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.25,0.5,0.1841,0.4454,59.359,0.1216,NA,NA,69.7,34.1,6.36,5.265,2.628,30,16.534,0,0,0,907.7067,1000,1000
11,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.11,0.1,0.1595,0.1411,42.0878,0.1161,NA,NA,5.1,10.8,7.077,5.573,1.861,29.169,16.581,0.2,0.2,8.2,909.5426,1000,1000
11,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.17,0.2,0.2065,0.2016,43.8397,0.1161,NA,NA,14,22.3,7.755,6.479,4.238,29.169,16.581,0.2,0.2,8.2,909.5426,1000,1000
