"Task_ID","Scenario","Allocation","Model_ID","Utility_Type","Lambda_T","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Arrival_Rate"
742,2,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
743,3,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
744,4,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
745,5,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
746,6,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
747,7,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
748,8,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
749,9,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
750,10,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
751,11,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
752,12,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
753,13,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
754,14,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
755,15,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
756,16,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
757,17,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
758,18,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
759,19,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
760,20,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
761,21,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
762,22,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
763,23,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
764,24,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
765,25,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
766,26,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
767,27,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
768,28,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
769,29,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
770,30,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
771,31,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
772,32,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
773,33,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
774,34,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
775,35,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
776,36,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
777,37,"two_stage","additive_shared",3,1,0,0,0.0714285714285714
778,1,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
779,2,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
780,3,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
781,4,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
782,5,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
783,6,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
784,7,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
785,8,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
786,9,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
787,10,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
788,11,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
789,12,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
790,13,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
791,14,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
792,15,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
793,16,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
794,17,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
795,18,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
796,19,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
797,20,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
798,21,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
799,22,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
800,23,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
801,24,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
802,25,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
803,26,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
804,27,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
805,28,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
806,29,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
807,30,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
808,31,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
809,32,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
810,33,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
811,34,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
812,35,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
813,36,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
814,37,"one_stage","additive_shared",3,1,0,0,0.0714285714285714
815,1,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
816,2,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
817,3,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
818,4,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
819,5,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
820,6,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
821,7,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
822,8,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
823,9,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
824,10,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
825,11,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
826,12,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
827,13,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
828,14,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
829,15,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
830,16,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
831,17,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
832,18,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
833,19,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
834,20,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
835,21,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
836,22,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
837,23,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
838,24,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
839,25,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
840,26,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
841,27,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
842,28,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
843,29,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
844,30,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
845,31,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
846,32,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
847,33,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
848,34,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
849,35,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
850,36,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
851,37,"two_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
852,1,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
853,2,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
854,3,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
855,4,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
856,5,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
857,6,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
858,7,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
859,8,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
860,9,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
861,10,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
862,11,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
863,12,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
864,13,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
865,14,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
866,15,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
867,16,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
868,17,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
869,18,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
870,19,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
871,20,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
872,21,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
873,22,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
874,23,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
875,24,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
876,25,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
877,26,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
878,27,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
879,28,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
880,29,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
881,30,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
882,31,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
883,32,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
884,33,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
885,34,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
886,35,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
887,36,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
888,37,"one_stage","additive_dose_specific",3,1,0,0,0.0714285714285714
889,1,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
890,2,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
891,3,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
892,4,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
893,5,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
894,6,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
895,7,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
896,8,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
897,9,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
898,10,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
899,11,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
900,12,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
901,13,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
902,14,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
903,15,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
904,16,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
905,17,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
906,18,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
907,19,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
908,20,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
909,21,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
910,22,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
911,23,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
912,24,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
913,25,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
914,26,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
915,27,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
916,28,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
917,29,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
918,30,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
919,31,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
920,32,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
921,33,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
922,34,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
923,35,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
924,36,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
925,37,"two_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
926,1,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
927,2,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
928,3,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
929,4,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
930,5,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
931,6,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
932,7,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
933,8,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
934,9,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
935,10,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
936,11,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
937,12,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
938,13,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
939,14,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
940,15,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
941,16,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
942,17,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
943,18,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
944,19,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
945,20,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
946,21,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
947,22,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
948,23,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
949,24,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
950,25,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
951,26,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
952,27,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
953,28,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
954,29,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
955,30,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
956,31,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
957,32,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
958,33,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
959,34,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
960,35,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
961,36,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
962,37,"one_stage","additive_shared",2,0.3,0.3,0.3,0.0178571428571429
963,1,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
964,2,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
965,3,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
966,4,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
967,5,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
968,6,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
969,7,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
970,8,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
971,9,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
972,10,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
973,11,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
974,12,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
975,13,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
976,14,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
977,15,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
978,16,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
979,17,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
980,18,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
981,19,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
982,20,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
983,21,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
984,22,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
985,23,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
986,24,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
987,25,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
988,26,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
989,27,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
990,28,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
991,29,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
992,30,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
993,31,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
994,32,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
995,33,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
996,34,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
997,35,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
998,36,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
999,37,"two_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1000,1,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1001,2,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1002,3,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1003,4,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1004,5,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1005,6,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1006,7,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1007,8,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1008,9,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1009,10,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1010,11,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1011,12,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1012,13,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1013,14,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1014,15,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1015,16,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1016,17,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1017,18,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1018,19,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1019,20,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1020,21,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1021,22,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1022,23,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1023,24,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1024,25,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1025,26,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1026,27,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1027,28,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1028,29,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1029,30,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1030,31,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1031,32,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1032,33,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1033,34,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1034,35,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1035,36,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1036,37,"one_stage","additive_dose_specific",2,0.3,0.3,0.3,0.0178571428571429
1037,1,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1038,2,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1039,3,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1040,4,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1041,5,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1042,6,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1043,7,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1044,8,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1045,9,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1046,10,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1047,11,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1048,12,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1049,13,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1050,14,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1051,15,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1052,16,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1053,17,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1054,18,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1055,19,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1056,20,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1057,21,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1058,22,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1059,23,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1060,24,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1061,25,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1062,26,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1063,27,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1064,28,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1065,29,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1066,30,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1067,31,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1068,32,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1069,33,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1070,34,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1071,35,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1072,36,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1073,37,"two_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1074,1,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1075,2,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1076,3,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1077,4,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1078,5,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1079,6,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1080,7,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1081,8,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1082,9,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1083,10,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1084,11,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1085,12,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1086,13,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1087,14,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1088,15,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1089,16,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1090,17,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1091,18,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1092,19,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1093,20,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1094,21,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1095,22,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1096,23,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1097,24,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1098,25,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1099,26,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1100,27,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1101,28,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1102,29,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1103,30,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1104,31,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1105,32,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1106,33,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1107,34,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1108,35,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1109,36,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
1110,37,"one_stage","additive_shared",3,1,0.3,0.3,0.0178571428571429
