"scenario","alpha_true","replicate","r_hat_used","r_hat_mean","r_hat_map","r_hat_sd","dose","nR","yR","nI","yI","p_true","q_true","obs_pooled","p_pool_plugin","p_mle_plugin"
"sce1",1.2,10,0.986666370791256,0.986666370791256,0,0.00313656374952142,1,100,33,100,100,0.3,1,0.665,0.665,0.332988067520382
"sce1",1.2,10,0.986666370791256,0.986666370791256,0,0.00313656374952142,2,100,40,100,100,0.35,1,0.7,0.7,0.403234291932902
"sce1",1.2,10,0.986666370791256,0.986666370791256,0,0.00313656374952142,3,100,41,100,100,0.4,1,0.705,0.705,0.413258577212398
"sce1",1.2,10,0.986666370791256,0.986666370791256,0,0.00313656374952142,4,100,42,100,100,0.45,1,0.71,0.71,0.423280150016988
"sce1",1.2,10,0.986666370791256,0.986666370791256,0,0.00313656374952142,5,100,55,100,100,0.5,1,0.775,0.775,0.553315251649847
"sce1",1.5,1,0.986888961900562,0.986888961900562,0,0.00317664301666808,1,100,26,100,100,0.3,1,0.63,0.63,0.262563394109912
"sce1",1.5,1,0.986888961900562,0.986888961900562,0,0.00317664301666808,2,100,37,100,100,0.35,1,0.685,0.685,0.373092012432342
"sce1",1.5,1,0.986888961900562,0.986888961900562,0,0.00317664301666808,3,100,38,100,100,0.4,1,0.69,0.69,0.383123928510157
"sce1",1.5,1,0.986888961900562,0.986888961900562,0,0.00317664301666808,4,100,40,100,100,0.45,1,0.7,0.7,0.403179735728841
"sce1",1.5,1,0.986888961900562,0.986888961900562,0,0.00317664301666808,5,100,49,100,100,0.5,1,0.745,0.745,0.493299087887979
"sce1",1.5,2,0.986688357941981,0.986688357941981,0,0.00314176038299523,1,100,35,100,100,0.3,1,0.675,0.675,0.353066932763152
"sce1",1.5,2,0.986688357941981,0.986688357941981,0,0.00314176038299523,2,100,43,100,100,0.35,1,0.715,0.715,0.433293522635954
"sce1",1.5,2,0.986688357941981,0.986688357941981,0,0.00314176038299523,3,100,40,100,100,0.4,1,0.7,0.7,0.403228902116019
"sce1",1.5,2,0.986688357941981,0.986688357941981,0,0.00314176038299523,4,100,42,100,100,0.45,1,0.71,0.71,0.423274688201462
"sce1",1.5,2,0.986688357941981,0.986688357941981,0,0.00314176038299523,5,100,49,100,100,0.5,1,0.745,0.745,0.493349914805099
