"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Recycle_Toxicity_Rule","Recycle_Efficacy_Rule","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
2179,33,2,"higher_gap_below_MTD",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,4,0.32,0.4,0.2588,0.4305,0.3528,0.1833,NA,NA,48.5,42.9,8.079,7.384,3.028,29.985,20.06,0,0,0.1,1105.0873,1000,1000
2179,33,2,"higher_gap_below_MTD",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,5,0.38,0.5,0.3528,0.5258,0.4199,0.1833,NA,NA,38.3,24.5,9.354,7.951,2.328,29.985,20.06,0,0,0.1,1105.0873,1000,1000
2180,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,1,0.05,0.05,0.1543,0.1877,0.1415,0.188,NA,NA,4.1,17.7,5.466,4.83,1.123,29.028,18.758,0,0,5.8,1030.7465,1000,1000
2180,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,2,0.13,0.1,0.201,0.2189,0.1586,0.188,NA,NA,16.6,15.3,6.306,5.732,3.501,29.028,18.758,0,0,5.8,1030.7465,1000,1000
2180,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,3,0.3,0.3,0.2948,0.3522,0.2638,0.188,NA,NA,49.7,46.3,10.035,8.577,3.186,29.028,18.758,0,0,5.8,1030.7465,1000,1000
2180,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,4,0.36,0.32,0.3422,0.4285,0.3258,0.188,NA,NA,22.5,12.5,4.866,4.419,1.702,29.028,18.758,0,0,5.8,1030.7465,1000,1000
2180,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,5,0.42,0.35,0.4383,0.4769,0.3454,0.188,NA,NA,7.1,2.4,2.355,2.018,0.758,29.028,18.758,0,0,5.8,1030.7465,1000,1000
2181,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,1,0.03,0.2,0.1375,0.3024,0.2612,0.1842,NA,NA,1.6,12.2,4.545,4.128,0.645,29.97,21.081,0,0,0.2,1163.0551,1000,1000
2181,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,2,0.09,0.45,0.1822,0.4695,0.4149,0.1842,NA,NA,9.9,44.7,9.087,7.984,3.852,29.97,21.081,0,0,0.2,1163.0551,1000,1000
2181,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,3,0.3,0.45,0.2738,0.4729,0.3907,0.1842,NA,NA,50.5,31.9,9.264,8.392,2.325,29.97,21.081,0,0,0.2,1163.0551,1000,1000
