"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Recycle_Toxicity_Rule","Recycle_Efficacy_Rule","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,3,0.26,0.5,0.2856,0.4642,0.3785,0.1232,NA,NA,23.3,21.9,5.916,5.354,1.238,28.719,20.088,1.4,1.5,6.7,1344.441,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,4,0.31,0.5,0.3311,0.4739,0.3746,0.1232,NA,NA,22,10.1,3.729,3.446,1.148,28.719,20.088,1.4,1.5,6.7,1344.441,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,5,0.36,0.5,0.4246,0.4869,0.3595,0.1232,NA,NA,19.3,4.3,2.646,2.292,0.711,28.719,20.088,1.4,1.5,6.7,1344.441,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,1,0.32,0.1,0.343,0.1195,0.0165,0.1259,NA,NA,60.6,28.8,13.491,9.795,4.004,20.763,13.882,14.7,15.2,56,924.4284,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,2,0.37,0.15,0.3964,0.35,0.2311,0.1259,NA,NA,14.3,8.9,3.771,3.311,1.858,20.763,13.882,14.7,15.2,56,924.4284,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,3,0.42,0.2,0.4909,0.4217,0.2744,0.1259,NA,NA,8.2,5.2,2.349,2.027,0.596,20.763,13.882,14.7,15.2,56,924.4284,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,4,0.48,0.3,0.5342,0.4763,0.3161,0.1259,NA,NA,1.6,0.8,0.849,0.782,0.345,20.763,13.882,14.7,15.2,56,924.4284,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,5,0.52,0.4,0.6155,0.4964,0.3118,0.1259,NA,NA,0.6,0.3,0.303,0.265,0.078,20.763,13.882,14.7,15.2,56,924.4284,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,1,0.15,0.05,0.1396,0.1122,0.0703,0.1204,NA,NA,19.9,9.4,6.723,5.349,1.643,26.019,16.7,1.2,1.2,23.5,1128.4358,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"ipde_first",0.0179,28,2,1,1,0,0,0.2,0.85,0,1,0,2,0.18,0.08,0.1793,0.2087,0.1549,0.1204,NA,NA,9,9,4.455,4.057,2.845,26.019,16.7,1.2,1.2,23.5,1128.4358,1000,1000
