"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Model_ID","Toxicity_Model","Efficacy_Model","Nmax","s1_Max","N_s2","n_eval","Cycle_Max","Arrival_Rate","True_MTD","Target_Toxicity","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","n_eval_blocks","ntrial"
1,1,1,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,1,0.3,0.05,0.339023858417855,0.0898287044551294,-0.0118784530702269,0.126702897660394,62.7,5,8.76,6.044,2.927,14.256,9.149,527.78232704456,1.044,1000
1,1,1,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,2,0.35,0.06,0.39133874364019,0.301365108767359,0.183963485675302,0.126702897660394,14.7,7.1,3.267,2.596,1.366,14.256,9.149,527.78232704456,1.044,1000
1,1,1,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,3,0.4,0.07,0.484455753978652,0.397564397741324,0.252227671547729,0.126702897660394,8.7,4.6,1.467,1.159,0.537,14.256,9.149,527.78232704456,1.044,1000
1,1,1,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,4,0.45,0.08,0.527341428913054,0.459442210399079,0.301239781725162,0.126702897660394,3.1,1.5,0.561,0.458,0.209,14.256,9.149,527.78232704456,1.044,1000
1,1,1,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,5,0.5,0.09,0.608363804591654,0.485642099100929,0.303132957723433,0.126702897660394,0.7,0.1,0.201,0.165,0.068,14.256,9.149,527.78232704456,1.044,1000
2,2,2,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.15,0.2,0.173310594772311,0.205276330000989,0.153283151569296,0.116856910680313,19.7,21.6,11.187,7.456,3.949,27.819,18.777,1094.69874147565,1.756,1000
2,2,2,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.2,0.25,0.219965697899014,0.291892337342297,0.225902627972593,0.116856910680313,22.6,18.4,6.021,4.57,2.329,27.819,18.777,1094.69874147565,1.756,1000
2,2,2,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.5,0.312634792673601,0.458514471466282,0.364724033664202,0.116856910680313,32.2,34.4,6.843,5.59,1.836,27.819,18.777,1094.69874147565,1.756,1000
2,2,2,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.35,0.5,0.359114460602116,0.481709672442656,0.373975334262021,0.116856910680313,15.8,11.1,2.742,2.331,0.7,27.819,18.777,1094.69874147565,1.756,1000
2,2,2,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.45,0.5,0.452913471609394,0.488884159588051,0.353010118105233,0.116856910680313,8.5,3.5,1.026,0.898,0.228,27.819,18.777,1094.69874147565,1.756,1000
3,3,3,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.15,0.1,0.182779326654871,0.140653160188139,0.0858193621916773,0.121627258907012,21.6,4.9,7.503,4.939,2.69,25.803,17.199,1007.22903941359,1.745,1000
3,3,3,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.2,0.4,0.229552802871755,0.373834441473654,0.304968600612128,0.121627258907012,21.1,40.4,9.855,7.458,3.459,25.803,17.199,1007.22903941359,1.745,1000
3,3,3,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.4,0.321906396665355,0.402947286501729,0.306375367502122,0.121627258907012,31.5,22.9,5.199,4.136,1.546,25.803,17.199,1007.22903941359,1.745,1000
3,3,3,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.35,0.4,0.368050701819241,0.448611687089532,0.338196476543759,0.121627258907012,16.8,9.4,2.277,1.914,0.658,25.803,17.199,1007.22903941359,1.745,1000
3,3,3,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.45,0.4,0.460942852558103,0.475887565776848,0.337604710009417,0.121627258907012,8,2.3,0.969,0.842,0.251,25.803,17.199,1007.22903941359,1.745,1000
4,4,4,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.05,0.05,0.102456859335252,0.130845066805416,0.10010800900484,0.119970682623592,3.4,2,4.719,3.197,1.679,27.876,18.412,1103.4790397686,2.703,1000
4,4,4,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.1,0.1,0.139556738367919,0.170853128014985,0.128986106504609,0.119970682623592,5.7,9.7,4.974,3.762,2.368,27.876,18.412,1103.4790397686,2.703,1000
4,4,4,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.18,0.25,0.220056822451048,0.262649293858443,0.196632247123129,0.119970682623592,24.5,22.1,6.462,4.834,2.419,27.876,18.412,1103.4790397686,2.703,1000
4,4,4,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.3,0.5,0.263357066279479,0.455085175211264,0.37607805532742,0.119970682623592,33.5,40.9,7.566,6.186,2.087,27.876,18.412,1103.4790397686,2.703,1000
4,4,4,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,5,0.4,0.55,0.355865375650629,0.493725516458966,0.386965903763777,0.119970682623592,32.9,18.1,4.155,3.494,0.911,27.876,18.412,1103.4790397686,2.703,1000
5,5,5,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,1,0.07,0.05,0.0941741954423274,0.124484956469695,0.096232697836997,0.11983188156889,5.9,1,5.007,3.333,1.772,28.212,17.69,1052.37670890174,2.532,1000
5,5,5,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,2,0.12,0.3,0.127973155087316,0.270333517706688,0.231941571180493,0.11983188156889,5.7,27.2,9.885,7.19,4.041,28.212,17.69,1052.37670890174,2.532,1000
5,5,5,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,3,0.17,0.3,0.202588723891304,0.302897492897295,0.242120875729904,0.11983188156889,19.4,29,6.276,4.754,2.253,28.212,17.69,1052.37670890174,2.532,1000
5,5,5,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,4,0.22,0.3,0.243395939062714,0.349246305542954,0.27622752382414,0.11983188156889,26,22.4,4.257,3.383,1.544,28.212,17.69,1052.37670890174,2.532,1000
5,5,5,"base_example",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,5,0.3,0.3,0.332019367902101,0.388349715157698,0.288743904787067,0.11983188156889,42.9,13.8,2.787,2.217,0.912,28.212,17.69,1052.37670890174,2.532,1000
6,6,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,1,0.29,0.3,0.304494644762694,0.280009259904498,0.188660866475689,0.117810041428501,54.2,55.2,18.453,13.025,5.628,26.007,18.024,1029.93754498747,1.009,1000
6,6,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,2,0.34,0.32,0.358542128579216,0.39353699680806,0.285974358234295,0.117810041428501,22.7,16.9,4.551,3.586,1.496,26.007,18.024,1029.93754498747,1.009,1000
6,6,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,3,0.38,0.35,0.455854140356437,0.443575833779123,0.306819591672192,0.117810041428501,8.6,5.7,1.995,1.636,0.579,26.007,18.024,1029.93754498747,1.009,1000
6,6,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,4,0.43,0.38,0.500978861600786,0.484426879691425,0.334133221211189,0.117810041428501,2.9,1.2,0.726,0.624,0.216,26.007,18.024,1029.93754498747,1.009,1000
6,6,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,5,0.52,0.4,0.586525628073251,0.492112672144754,0.316154983722779,0.117810041428501,0.8,0.2,0.282,0.246,0.064,26.007,18.024,1029.93754498747,1.009,1000
7,7,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.16,0.2,0.169784603082042,0.211726461249655,0.160791080325042,0.117911729701012,21.5,14.1,9.963,6.636,3.434,27.735,19.221,1118.21523865827,1.667,1000
7,7,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.2,0.5,0.215405760002868,0.444640536877389,0.380018808876529,0.117911729701012,20.1,38.5,9.084,7.206,2.799,27.735,19.221,1118.21523865827,1.667,1000
7,7,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.26,0.5,0.306467338660929,0.465783896220288,0.37384369462201,0.117911729701012,27.9,21.5,5.073,4.145,1.356,27.735,19.221,1118.21523865827,1.667,1000
7,7,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.31,0.5,0.352370010786976,0.47457249274242,0.368861489506327,0.117911729701012,16.4,9.5,2.412,2.031,0.627,27.735,19.221,1118.21523865827,1.667,1000
7,7,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,5,0.36,0.5,0.445467078799283,0.488909444003311,0.355269320363526,0.117911729701012,12.8,4.9,1.203,1.041,0.298,27.735,19.221,1118.21523865827,1.667,1000
8,8,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,1,0.32,0.1,0.353557168695541,0.117467156366804,0.0114000057581416,0.125715426828888,63.1,15.3,10.836,7.417,3.573,16.911,11.212,644.553721390814,0.923,1000
8,8,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,2,0.37,0.15,0.406595000952532,0.34077616864591,0.218797668360151,0.125715426828888,14.8,8.7,3.54,2.795,1.338,16.911,11.212,644.553721390814,0.923,1000
8,8,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,3,0.42,0.2,0.500125056842635,0.429916571649232,0.279879054596442,0.125715426828888,7.5,4.4,1.791,1.408,0.566,16.911,11.212,644.553721390814,0.923,1000
8,8,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,4,0.48,0.3,0.542839417749099,0.481604110826165,0.318752285501435,0.125715426828888,1.1,0.9,0.57,0.478,0.174,16.911,11.212,644.553721390814,0.923,1000
8,8,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,5,0.52,0.4,0.622942540684817,0.496110728095371,0.309227965889926,0.125715426828888,0.1,0,0.174,0.148,0.048,16.911,11.212,644.553721390814,0.923,1000
9,9,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,1,0.15,0.05,0.16343856064569,0.10950680640118,0.060475238207473,0.121277026844391,21.4,3.2,6.633,4.47,2.377,23.307,14.618,868.786310309814,2.171,1000
9,9,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,2,0.18,0.08,0.204911724609634,0.201380528395372,0.139907011012482,0.121277026844391,13.1,11.2,4.908,3.683,2.228,23.307,14.618,868.786310309814,2.171,1000
9,9,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,3,0.22,0.2,0.289103895409796,0.2972929734804,0.210561804857461,0.121277026844391,21.4,22,5.511,4.085,2.089,23.307,14.618,868.786310309814,2.171,1000
9,9,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,4,0.26,0.25,0.332341611674256,0.380500984881892,0.280798501379615,0.121277026844391,18,14.1,3.147,2.468,1.136,23.307,14.618,868.786310309814,2.171,1000
9,9,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,5,0.29,0.5,0.42173440353303,0.474023275305955,0.347502954246046,0.121277026844391,24.8,19.4,3.108,2.464,0.859,23.307,14.618,868.786310309814,2.171,1000
10,10,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.23,0.05,0.266513561112834,0.109773723838444,0.029819655504594,0.127203950097629,44,4.4,6.96,4.691,2.357,20.688,14.068,816.427256374918,1.299,1000
10,10,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.28,0.4,0.317533401660435,0.406639345569969,0.311379325071838,0.127203950097629,23.6,32,8.19,6.314,2.728,20.688,14.068,816.427256374918,1.299,1000
10,10,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.32,0.42,0.412203548813706,0.441811715100607,0.318150650456495,0.127203950097629,19,13.1,3.621,2.874,1.035,20.688,14.068,816.427256374918,1.299,1000
10,10,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.39,0.45,0.457275642134884,0.484352756561491,0.347170063921026,0.127203950097629,6.3,3.5,1.377,1.16,0.377,20.688,14.068,816.427256374918,1.299,1000
10,10,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.43,0.5,0.544667583233144,0.497679744735004,0.334279469765061,0.127203950097629,3,1.2,0.54,0.463,0.123,20.688,14.068,816.427256374918,1.299,1000
11,11,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.22,0.2,0.26163402368153,0.187128732047621,0.108638524943162,0.117846375204483,45.5,42.9,15.876,10.674,5.493,25.176,16.453,946.287996875565,1.216,1000
11,11,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.32,0.2,0.314995862572315,0.304302393100873,0.209803634329179,0.117846375204483,34.7,22.8,5.739,4.449,2.105,25.176,16.453,946.287996875565,1.216,1000
11,11,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.44,0.2,0.413461193849954,0.383889256111927,0.259850897956941,0.117846375204483,13.1,5.7,2.742,2.236,0.88,25.176,16.453,946.287996875565,1.216,1000
11,11,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.59,0.2,0.46000031725075,0.454958792820454,0.316958697645229,0.117846375204483,2.5,1.3,0.711,0.638,0.217,25.176,16.453,946.287996875565,1.216,1000
11,11,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.67,0.2,0.549521953274122,0.491168342828605,0.326311756846368,0.117846375204483,0.2,0,0.108,0.094,0.028,25.176,16.453,946.287996875565,1.216,1000
12,12,2,"five_scenarios_txt",3,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.06,0.05,0.106403405597798,0.124265268651629,0.0923442469722894,0.11589690968206,4.3,5.4,5.208,3.527,1.89,27.129,17.643,1068.55154249575,2.727,1000
12,12,2,"five_scenarios_txt",3,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.09,0.1,0.144058018980068,0.171075283106763,0.127857877412743,0.11589690968206,4.6,14,5.316,3.962,2.533,27.129,17.643,1068.55154249575,2.727,1000
12,12,2,"five_scenarios_txt",3,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.18,0.12,0.225336961061581,0.195991399414599,0.128390311096125,0.11589690968206,27.4,16.9,4.584,3.483,1.849,27.129,17.643,1068.55154249575,2.727,1000
12,12,2,"five_scenarios_txt",3,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.29,0.4,0.268874937868531,0.398013927155188,0.317351445794629,0.11589690968206,33.6,33.9,6.921,5.488,2.185,27.129,17.643,1068.55154249575,2.727,1000
12,12,2,"five_scenarios_txt",3,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,5,0.44,0.6,0.361566073855793,0.517696958729697,0.409227136572959,0.11589690968206,30,20.9,5.1,4.358,1.029,27.129,17.643,1068.55154249575,2.727,1000
13,13,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.21,0.05,0.253762105940638,0.103779540043759,0.0276509082615674,0.120221693931767,42.7,3.9,7.239,4.857,2.494,21.435,14.103,817.189889779409,1.41,1000
13,13,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.29,0.3,0.304814852832773,0.342484559323528,0.251040103473696,0.120221693931767,23.7,31.3,8.241,6.2,3.004,21.435,14.103,817.189889779409,1.41,1000
13,13,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.32,0.400164656305035,0.402082475345313,0.282033078453803,0.120221693931767,19.8,14.6,3.717,2.884,1.186,21.435,14.103,817.189889779409,1.41,1000
13,13,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.39,0.35,0.44577341080156,0.455148566437082,0.321416543196614,0.120221693931767,8.2,4.5,1.605,1.33,0.496,21.435,14.103,817.189889779409,1.41,1000
13,13,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.46,0.4,0.534495193287603,0.481729572495689,0.321381014509408,0.120221693931767,2.7,1.1,0.633,0.551,0.152,21.435,14.103,817.189889779409,1.41,1000
14,14,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.09,0.05,0.12897566113404,0.110406625340412,0.0717139270001999,0.121337182982517,8.9,4,6.363,4.287,2.377,25.305,15.688,940.398397352262,2.451,1000
14,14,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.15,0.08,0.169159845339468,0.158815591427299,0.108067637825458,0.121337182982517,10.5,13.9,5.637,4.225,2.578,25.305,15.688,940.398397352262,2.451,1000
14,14,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.23,0.12,0.253347015262487,0.213497800190835,0.137493695612089,0.121337182982517,27.8,21.7,5.271,3.927,2.085,25.305,15.688,940.398397352262,2.451,1000
14,14,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.28,0.3,0.297476654283455,0.366660378873742,0.277417382588706,0.121337182982517,28.4,28.2,4.992,3.84,1.762,25.305,15.688,940.398397352262,2.451,1000
14,14,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,5,0.39,0.4,0.389913509231727,0.441222213668464,0.324248160898946,0.121337182982517,24.2,13.5,3.042,2.458,0.815,25.305,15.688,940.398397352262,2.451,1000
15,15,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.13,0.1,0.174684485996211,0.115319244226819,0.0629138984279555,0.118406539176186,19.6,16.2,10.077,6.648,3.837,23.838,14.472,852.087422315614,1.94,1000
15,15,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.2,0.1,0.220876805262337,0.190589986829413,0.124326945250712,0.118406539176186,21.3,24.4,6.459,4.838,2.774,23.838,14.472,852.087422315614,1.94,1000
15,15,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.32,0.1,0.312550018112992,0.245280509765226,0.151515504331329,0.118406539176186,32.1,19.3,4.308,3.359,1.64,23.838,14.472,852.087422315614,1.94,1000
15,15,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.39,0.1,0.358556435363246,0.356902697199222,0.249335766590248,0.118406539176186,17.9,7.8,2.049,1.675,0.784,23.838,14.472,852.087422315614,1.94,1000
15,15,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.46,0.1,0.451536312605616,0.425145340575601,0.289684446793917,0.118406539176186,8.7,2.1,0.945,0.758,0.331,23.838,14.472,852.087422315614,1.94,1000
16,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,1,0.02,0.2,0.0394369371370262,0.190371655001953,0.178540573860845,0.125265362209872,0.7,12.8,9.042,5.967,3.441,29.661,17.638,1065.70749554571,3.099,1000
16,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,2,0.06,0.2,0.0599787211805783,0.206820533608622,0.188826917254449,0.125265362209872,1.5,18,7.02,5.101,3.098,29.661,17.638,1065.70749554571,3.099,1000
16,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,3,0.09,0.2,0.111698278434103,0.224139391380967,0.190629907850736,0.125265362209872,5.3,21.3,5.376,4.04,2.241,29.661,17.638,1065.70749554571,3.099,1000
16,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,4,0.14,0.2,0.143019605538111,0.24338339011814,0.200477508456706,0.125265362209872,11.2,23.9,4.554,3.567,1.854,29.661,17.638,1065.70749554571,3.099,1000
16,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,5,0.26,0.2,0.217198224493185,0.280817981282624,0.215658513934669,0.125265362209872,81.3,23.6,3.669,2.891,1.389,29.661,17.638,1065.70749554571,3.099,1000
17,17,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.11,0.3,0.181066255820174,0.286905882231232,0.232586005485179,0.116756918519507,15.9,23.1,11.253,7.713,3.752,29.244,20.805,1204.73939243938,1.554,1000
17,17,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.23,0.5,0.230453016206796,0.449899274192967,0.380763369330928,0.116756918519507,35,47.8,10.491,8.417,3.045,29.244,20.805,1204.73939243938,1.554,1000
17,17,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.39,0.5,0.327040647132979,0.467427229987274,0.36931503584738,0.116756918519507,41.7,22.7,5.457,4.643,1.248,29.244,20.805,1204.73939243938,1.554,1000
17,17,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.58,0.5,0.374804545705223,0.492748700694732,0.380307336983165,0.116756918519507,6.6,2.5,1.671,1.514,0.344,29.244,20.805,1204.73939243938,1.554,1000
17,17,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.76,0.5,0.469970174229302,0.499491566813502,0.358500514544712,0.116756918519507,0.6,0.1,0.372,0.357,0.05,29.244,20.805,1204.73939243938,1.554,1000
18,18,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,1,0.02,0.05,0.0589221964992528,0.131156569131092,0.113479910181316,0.119143557693901,0.7,2.2,4.617,3.11,1.667,29.19,18.399,1125.52160595716,3.29,1000
18,18,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,2,0.04,0.1,0.0859865812971856,0.16117603528141,0.135380060892254,0.119143557693901,0.8,6.5,4.899,3.663,2.443,29.19,18.399,1125.52160595716,3.29,1000
18,18,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,3,0.1,0.15,0.150259060987179,0.191685807882436,0.146608089586282,0.119143557693901,7.1,15,5.298,3.94,2.185,29.19,18.399,1125.52160595716,3.29,1000
