"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Recycle_Toxicity_Rule","Recycle_Efficacy_Rule","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
1,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.3,0.05,0.3366,0.0833,-0.0177,0.1363,NA,NA,65.5,15.2,11.1,11.1,0,17.949,17.949,9.5,9.6,74.3,987.2417,1000,1000
1,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.35,0.06,0.39,0.3162,0.1992,0.1363,NA,NA,14.5,7.7,3.552,3.552,0,17.949,17.949,9.5,9.6,74.3,987.2417,1000,1000
1,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.4,0.07,0.4848,0.3832,0.2378,0.1363,NA,NA,7.2,2,2.145,2.145,0,17.949,17.949,9.5,9.6,74.3,987.2417,1000,1000
1,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.45,0.08,0.5283,0.4515,0.2931,0.1363,NA,NA,2.5,0.6,0.876,0.876,0,17.949,17.949,9.5,9.6,74.3,987.2417,1000,1000
1,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.5,0.09,0.6102,0.4844,0.3013,0.1363,NA,NA,0.8,0.2,0.276,0.276,0,17.949,17.949,9.5,9.6,74.3,987.2417,1000,1000
2,2,2,"base_example",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.15,0.2,0.1669,0.2245,0.1745,0.1354,NA,NA,22.6,33.2,10.899,10.899,0,29.166,29.166,0.5,0.5,5.1,1617.7916,1000,1000
2,2,2,"base_example",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.2,0.25,0.214,0.3149,0.2507,0.1354,NA,NA,18.7,16.1,5.28,5.28,0,29.166,29.166,0.5,0.5,5.1,1617.7916,1000,1000
2,2,2,"base_example",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.3,0.5,0.3077,0.4778,0.3854,0.1354,NA,NA,30.6,32.2,7.257,7.257,0,29.166,29.166,0.5,0.5,5.1,1617.7916,1000,1000
2,2,2,"base_example",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.35,0.5,0.3547,0.4878,0.3814,0.1354,NA,NA,18.7,10,3.831,3.831,0,29.166,29.166,0.5,0.5,5.1,1617.7916,1000,1000
2,2,2,"base_example",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.45,0.5,0.4495,0.5004,0.3655,0.1354,NA,NA,8.9,3.4,1.899,1.899,0,29.166,29.166,0.5,0.5,5.1,1617.7916,1000,1000
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.15,0.1,0.1765,0.1535,0.1006,0.138,NA,NA,23.7,10.8,7.818,7.818,0,27.003,27.003,0.5,0.5,18.9,1500.6349,1000,1000
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.2,0.4,0.2238,0.3976,0.3304,0.138,NA,NA,18,39.6,7.707,7.707,0,27.003,27.003,0.5,0.5,18.9,1500.6349,1000,1000
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.3,0.4,0.3173,0.4168,0.3216,0.138,NA,NA,30.4,20.8,6.15,6.15,0,27.003,27.003,0.5,0.5,18.9,1500.6349,1000,1000
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.35,0.4,0.3639,0.4504,0.3413,0.138,NA,NA,18.2,7.6,3.579,3.579,0,27.003,27.003,0.5,0.5,18.9,1500.6349,1000,1000
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.45,0.4,0.4578,0.4768,0.3395,0.138,NA,NA,9.2,2.3,1.749,1.749,0,27.003,27.003,0.5,0.5,18.9,1500.6349,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.05,0.05,0.1039,0.1435,0.1123,0.1392,NA,NA,2.1,7.1,4.305,4.305,0,29.424,29.424,0,0,3,1630.3566,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.1,0.1,0.1421,0.1803,0.1377,0.1392,NA,NA,3,7,4.293,4.293,0,29.424,29.424,0,0,3,1630.3566,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.18,0.25,0.2246,0.2717,0.2043,0.1392,NA,NA,21.3,21.3,6.69,6.69,0,29.424,29.424,0,0,3,1630.3566,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.3,0.5,0.2687,0.476,0.3954,0.1392,NA,NA,39.5,44.3,8.172,8.172,0,29.424,29.424,0,0,3,1630.3566,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.4,0.55,0.3624,0.5098,0.4011,0.1392,NA,NA,34.1,17.3,5.964,5.964,0,29.424,29.424,0,0,3,1630.3566,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.07,0.05,0.0903,0.1391,0.1121,0.1346,NA,NA,5.6,3.7,4.458,4.458,0,28.944,28.944,0.1,0.1,5.5,1603.2782,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.12,0.3,0.1242,0.3007,0.2635,0.1346,NA,NA,3.4,35.6,6.714,6.714,0,28.944,28.944,0.1,0.1,5.5,1603.2782,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.17,0.3,0.1993,0.3056,0.2458,0.1346,NA,NA,13.5,26.7,6.627,6.627,0,28.944,28.944,0.1,0.1,5.5,1603.2782,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.22,0.3,0.2405,0.3362,0.264,0.1346,NA,NA,22.9,18.8,5.838,5.838,0,28.944,28.944,0.1,0.1,5.5,1603.2782,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.3,0.3,0.3302,0.3735,0.2745,0.1346,NA,NA,54.5,9.7,5.307,5.307,0,28.944,28.944,0.1,0.1,5.5,1603.2782,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.29,0.3,0.3109,0.3033,0.2101,0.1372,NA,NA,56.1,64,19.05,19.05,0,27.054,27.054,13,13.4,16.5,1502.084,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.34,0.32,0.365,0.4115,0.302,0.1372,NA,NA,18,13.5,4.053,4.053,0,27.054,27.054,13,13.4,16.5,1502.084,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.38,0.35,0.462,0.4491,0.3105,0.1372,NA,NA,8.3,4.4,2.538,2.538,0,27.054,27.054,13,13.4,16.5,1502.084,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.43,0.38,0.5069,0.4803,0.3282,0.1372,NA,NA,3.7,1.1,1.059,1.059,0,27.054,27.054,13,13.4,16.5,1502.084,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.52,0.4,0.5917,0.4951,0.3176,0.1372,NA,NA,0.9,0.5,0.354,0.354,0,27.054,27.054,13,13.4,16.5,1502.084,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.16,0.2,0.1583,0.2338,0.1863,0.1391,NA,NA,23.2,24,10.137,10.137,0,29.016,29.016,0.7,0.7,5.9,1608.4195,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.2,0.5,0.2035,0.472,0.411,0.1391,NA,NA,15.5,37,7.269,7.269,0,29.016,29.016,0.7,0.7,5.9,1608.4195,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.26,0.5,0.2944,0.4744,0.3861,0.1391,NA,NA,23.7,19.9,5.592,5.592,0,29.016,29.016,0.7,0.7,5.9,1608.4195,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.31,0.5,0.3405,0.4839,0.3817,0.1391,NA,NA,20.3,9.8,3.729,3.729,0,29.016,29.016,0.7,0.7,5.9,1608.4195,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.36,0.5,0.4344,0.4898,0.3595,0.1391,NA,NA,16.6,3.4,2.289,2.289,0,29.016,29.016,0.7,0.7,5.9,1608.4195,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.32,0.1,0.3548,0.1146,0.0081,0.1386,NA,NA,66.5,25.9,13.416,13.416,0,19.86,19.86,14.2,14.6,61.9,1095.142,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.37,0.15,0.4086,0.3687,0.2461,0.1386,NA,NA,11.8,8.6,3.597,3.597,0,19.86,19.86,14.2,14.6,61.9,1095.142,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.42,0.2,0.5029,0.4273,0.2765,0.1386,NA,NA,5,2.1,1.89,1.89,0,19.86,19.86,14.2,14.6,61.9,1095.142,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.48,0.3,0.5459,0.4818,0.3181,0.1386,NA,NA,1.9,1.1,0.762,0.762,0,19.86,19.86,14.2,14.6,61.9,1095.142,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.52,0.4,0.6261,0.4966,0.3087,0.1386,NA,NA,0.6,0.4,0.195,0.195,0,19.86,19.86,14.2,14.6,61.9,1095.142,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.15,0.05,0.1484,0.1169,0.0723,0.1376,NA,NA,23,9.3,6.939,6.939,0,25.566,25.566,0.5,0.5,26.7,1422.8027,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.18,0.08,0.1894,0.2147,0.1579,0.1376,NA,NA,9.2,8.7,4.257,4.257,0,25.566,25.566,0.5,0.5,26.7,1422.8027,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.22,0.2,0.2737,0.2973,0.2152,0.1376,NA,NA,17.7,18.8,5.502,5.502,0,25.566,25.566,0.5,0.5,26.7,1422.8027,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.26,0.25,0.3172,0.3654,0.2703,0.1376,NA,NA,17.7,12.2,4.047,4.047,0,25.566,25.566,0.5,0.5,26.7,1422.8027,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.29,0.5,0.4078,0.4897,0.3673,0.1376,NA,NA,31.9,24.3,4.821,4.821,0,25.566,25.566,0.5,0.5,26.7,1422.8027,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.23,0.05,0.2554,0.1077,0.0311,0.1367,NA,NA,47.9,6.7,8.415,8.415,0,21.627,21.627,3.3,3.3,47.1,1195.5277,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.28,0.4,0.3066,0.4293,0.3373,0.1367,NA,NA,18.8,28.6,6.012,6.012,0,21.627,21.627,3.3,3.3,47.1,1195.5277,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.32,0.42,0.402,0.4587,0.3381,0.1367,NA,NA,15.7,12.1,4.095,4.095,0,21.627,21.627,3.3,3.3,47.1,1195.5277,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.39,0.45,0.4475,0.4799,0.3456,0.1367,NA,NA,9.9,3.8,2.094,2.094,0,21.627,21.627,3.3,3.3,47.1,1195.5277,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.43,0.5,0.5361,0.4965,0.3357,0.1367,NA,NA,4.4,1.7,1.011,1.011,0,21.627,21.627,3.3,3.3,47.1,1195.5277,1000,1000
11,11,1,"five_scenarios_txt",1,2,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.22,0.2,0.2616,0.1988,0.1203,0.1397,NA,NA,49.1,58.9,16.875,16.875,0,27.387,27.387,3.7,3.8,16.2,1520.1559,1000,1000
11,11,1,"five_scenarios_txt",1,2,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.32,0.2,0.3159,0.3225,0.2278,0.1397,NA,NA,32.2,20.3,5.895,5.895,0,27.387,27.387,3.7,3.8,16.2,1520.1559,1000,1000
11,11,1,"five_scenarios_txt",1,2,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,3,0.44,0.2,0.4157,0.3775,0.2528,0.1397,NA,NA,12.6,3.9,3.549,3.549,0,27.387,27.387,3.7,3.8,16.2,1520.1559,1000,1000
11,11,1,"five_scenarios_txt",1,2,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,4,0.59,0.2,0.4627,0.4558,0.317,0.1397,NA,NA,2.4,0.7,0.951,0.951,0,27.387,27.387,3.7,3.8,16.2,1520.1559,1000,1000
11,11,1,"five_scenarios_txt",1,2,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,5,0.67,0.2,0.5528,0.4934,0.3276,0.1397,NA,NA,0,0,0.117,0.117,0,27.387,27.387,3.7,3.8,16.2,1520.1559,1000,1000
12,12,2,"five_scenarios_txt",3,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,1,0.06,0.05,0.1085,0.1387,0.1061,0.1371,NA,NA,4,13.2,4.713,4.713,0,29.139,29.139,0.1,0.1,5.4,1614.4797,1000,1000
12,12,2,"five_scenarios_txt",3,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,1,1,1,0,0,0.2,0.85,0,1,0,2,0.09,0.1,0.1474,0.1805,0.1363,0.1371,NA,NA,2.5,12.7,4.698,4.698,0,29.139,29.139,0.1,0.1,5.4,1614.4797,1000,1000
