"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Recycle_Toxicity_Rule","Recycle_Efficacy_Rule","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,1,0.15,0.1,0.183,0.1549,0.1,0.1263,NA,NA,25.1,7.1,6.309,5.022,1.424,25.368,17.373,0.5,0.5,24.5,960.7521,1000,1000
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,2,0.2,0.4,0.2299,0.3887,0.3198,0.1263,NA,NA,14.5,36.4,7.353,6.42,3.186,25.368,17.373,0.5,0.5,24.5,960.7521,1000,1000
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,3,0.3,0.4,0.3223,0.4118,0.3151,0.1263,NA,NA,29.5,21.2,6.09,5.489,1.664,25.368,17.373,0.5,0.5,24.5,960.7521,1000,1000
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,4,0.35,0.4,0.3685,0.4416,0.3311,0.1263,NA,NA,20.1,8.2,3.627,3.327,1.153,25.368,17.373,0.5,0.5,24.5,960.7521,1000,1000
3,3,3,"base_example",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,5,0.45,0.4,0.4613,0.47,0.3316,0.1263,NA,NA,10.3,2.6,1.989,1.758,0.568,25.368,17.373,0.5,0.5,24.5,960.7521,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,1,0.05,0.05,0.1031,0.141,0.1101,0.1274,NA,NA,3.1,4.5,4.05,3.721,0.512,28.926,19.62,0,0,7.5,1079.5563,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,2,0.1,0.1,0.1407,0.1777,0.1354,0.1274,NA,NA,2.6,5.9,4.032,3.846,2.661,28.926,19.62,0,0,7.5,1079.5563,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,3,0.18,0.25,0.2222,0.2642,0.1975,0.1274,NA,NA,18.8,18.3,6.33,5.622,1.966,28.926,19.62,0,0,7.5,1079.5563,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,4,0.3,0.5,0.2659,0.4609,0.3811,0.1274,NA,NA,38.9,43.4,8.04,7.235,2.644,28.926,19.62,0,0,7.5,1079.5563,1000,1000
4,4,4,"base_example",1,4,4,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,5,0.4,0.55,0.3591,0.5084,0.4007,0.1274,NA,NA,36.6,20.4,6.474,5.654,1.523,28.926,19.62,0,0,7.5,1079.5563,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,1,0.07,0.05,0.0901,0.1431,0.116,0.1259,NA,NA,6.6,4.4,4.116,3.698,0.542,28.497,18.314,0.1,0.1,7.1,1007.5559,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,2,0.12,0.3,0.1232,0.2958,0.2588,0.1259,NA,NA,2.8,35.3,6.231,5.612,3.35,28.497,18.314,0.1,0.1,7.1,1007.5559,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,3,0.17,0.3,0.197,0.3025,0.2434,0.1259,NA,NA,11.5,24.7,6.468,5.829,2.041,28.497,18.314,0.1,0.1,7.1,1007.5559,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,4,0.22,0.3,0.2376,0.3235,0.2522,0.1259,NA,NA,22.6,18.1,6.159,5.562,2.335,28.497,18.314,0.1,0.1,7.1,1007.5559,1000,1000
5,5,5,"base_example",1,5,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,5,0.3,0.3,0.3265,0.3619,0.2639,0.1259,NA,NA,56.4,10.4,5.523,4.593,1.915,28.497,18.314,0.1,0.1,7.1,1007.5559,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,1,0.29,0.3,0.3048,0.2849,0.1935,0.1234,NA,NA,56.6,58.3,17.796,13.311,4.789,25.734,18.202,11.2,11.4,22.4,1001.4255,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,2,0.34,0.32,0.3584,0.4056,0.298,0.1234,NA,NA,17.6,13.4,3.918,3.539,1.523,25.734,18.202,11.2,11.4,22.4,1001.4255,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,3,0.38,0.35,0.4551,0.4462,0.3097,0.1234,NA,NA,8.9,4,2.469,2.235,0.719,25.734,18.202,11.2,11.4,22.4,1001.4255,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,4,0.43,0.38,0.5,0.4777,0.3276,0.1234,NA,NA,5,1.4,1.137,1.06,0.379,25.734,18.202,11.2,11.4,22.4,1001.4255,1000,1000
6,6,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,5,0.52,0.4,0.5853,0.4929,0.3173,0.1234,NA,NA,0.7,0.5,0.414,0.361,0.122,25.734,18.202,11.2,11.4,22.4,1001.4255,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,1,0.16,0.2,0.1592,0.2262,0.1785,0.129,NA,NA,24.1,17,8.862,6.71,2.296,27.675,19.483,0.7,0.7,13.1,1075.326,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,2,0.2,0.5,0.2036,0.4613,0.4002,0.129,NA,NA,13.2,35.3,7.038,6.276,2.823,27.675,19.483,0.7,0.7,13.1,1075.326,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,3,0.26,0.5,0.2932,0.4684,0.3805,0.129,NA,NA,21.3,20.3,5.508,5.032,1.346,27.675,19.483,0.7,0.7,13.1,1075.326,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,4,0.31,0.5,0.3388,0.475,0.3734,0.129,NA,NA,22.8,10,3.735,3.441,1.064,27.675,19.483,0.7,0.7,13.1,1075.326,1000,1000
7,7,2,"five_scenarios_txt",1,4,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,5,0.36,0.5,0.4319,0.4864,0.3568,0.129,NA,NA,17.9,4.3,2.532,2.205,0.663,27.675,19.483,0.7,0.7,13.1,1075.326,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,1,0.32,0.1,0.3514,0.1166,0.0112,0.1279,NA,NA,68.6,13.7,9.876,7.42,2.688,16.137,10.93,11.1,11.4,76.7,598.1631,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,2,0.37,0.15,0.4044,0.3649,0.2436,0.1279,NA,NA,11.4,5.4,3.309,2.889,1.54,16.137,10.93,11.1,11.4,76.7,598.1631,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,3,0.42,0.2,0.4981,0.4261,0.2767,0.1279,NA,NA,6.1,2.8,1.86,1.646,0.604,16.137,10.93,11.1,11.4,76.7,598.1631,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,4,0.48,0.3,0.5408,0.4779,0.3156,0.1279,NA,NA,2.5,1.1,0.816,0.734,0.296,16.137,10.93,11.1,11.4,76.7,598.1631,1000,1000
8,8,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,5,0.52,0.4,0.6211,0.4948,0.3084,0.1279,NA,NA,0.3,0.3,0.276,0.245,0.079,16.137,10.93,11.1,11.4,76.7,598.1631,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,1,0.15,0.05,0.1567,0.1186,0.0716,0.1214,NA,NA,25.1,4.7,5.592,4.602,1.213,23.715,15.355,0.5,0.6,35.3,847.7688,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,2,0.18,0.08,0.1972,0.2148,0.1557,0.1214,NA,NA,7.5,5.1,3.756,3.533,2.232,23.715,15.355,0.5,0.6,35.3,847.7688,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,3,0.22,0.2,0.2801,0.2935,0.2095,0.1214,NA,NA,14.8,15.3,5.157,4.5,1.75,23.715,15.355,0.5,0.6,35.3,847.7688,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,4,0.26,0.25,0.3229,0.3585,0.2616,0.1214,NA,NA,17.2,13.9,4.011,3.567,1.634,23.715,15.355,0.5,0.6,35.3,847.7688,1000,1000
9,9,4,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,5,0.29,0.5,0.412,0.483,0.3594,0.1214,NA,NA,34.9,25.7,5.199,4.313,1.531,23.715,15.355,0.5,0.6,35.3,847.7688,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,1,0.23,0.05,0.2627,0.114,0.0352,0.1268,NA,NA,51,4.1,6.228,4.89,1.4,19.26,13.379,2.9,3.1,52.4,734.7159,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,2,0.28,0.4,0.3131,0.4224,0.3285,0.1268,NA,NA,14.3,25.3,5.658,4.917,2.429,19.26,13.379,2.9,3.1,52.4,734.7159,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,3,0.32,0.42,0.407,0.4523,0.3301,0.1268,NA,NA,15.9,12,4.041,3.606,1.092,19.26,13.379,2.9,3.1,52.4,734.7159,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,4,0.39,0.45,0.4519,0.4752,0.3396,0.1268,NA,NA,10.6,4,2.121,1.97,0.631,19.26,13.379,2.9,3.1,52.4,734.7159,1000,1000
10,10,5,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,5,0.43,0.5,0.5393,0.4943,0.3325,0.1268,NA,NA,5.3,2.2,1.212,1.056,0.329,19.26,13.379,2.9,3.1,52.4,734.7159,1000,1000
11,11,1,"five_scenarios_txt",1,2,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,1,0.22,0.2,0.2623,0.1866,0.1079,0.1288,NA,NA,50.5,45.2,14.37,10.605,4.213,24.684,16.462,3.1,3.2,32,907.13,1000,1000
11,11,1,"five_scenarios_txt",1,2,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,2,0.32,0.2,0.316,0.3155,0.2207,0.1288,NA,NA,28.5,18.3,5.679,4.989,2.492,24.684,16.462,3.1,3.2,32,907.13,1000,1000
11,11,1,"five_scenarios_txt",1,2,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,3,0.44,0.2,0.4149,0.3729,0.2484,0.1288,NA,NA,15.3,3.7,3.441,3.107,1.066,24.684,16.462,3.1,3.2,32,907.13,1000,1000
11,11,1,"five_scenarios_txt",1,2,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,0.2,0.75,0,1,0,4,0.59,0.2,0.4616,0.4477,0.3092,0.1288,NA,NA,2.6,0.8,1.041,0.988,0.404,24.684,16.462,3.1,3.2,32,907.13,1000,1000
